,Unnamed: 0,EPIC,angDist,gmag,rmag,imag,zmag,ymag,J,H,K,RAJ2000,DEJ2000,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_err,Mbol_err,L_quiet,L_quiet_bol,L_quiet_err,L_quiet_bol_err,g_z,g_i,J_K,r_z,J-K,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,thresh20p
38,38,210882573,0.872883,17.7322,16.5111,15.0921,14.4539,14.1322,12.938,12.308,12.015999999999998,59.09301661,21.12121198,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.2783,2.6401,0.922000000000002,2.0572,0.922000000000002,18.007586768301234,17.7322,16.544518872451142,16.5111,15.097033179789733,15.0921,14.352337537982313,14.4539,14.321243607518095,14.1322,399.5680402893924
39,39,210886244,0.769315,17.5041,16.2704,14.8765,14.228,13.9108,12.654000000000002,12.015999999999998,11.761,58.98984473,21.177323,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431299,0.0582,0.375,2.95712323773491e+29,2.53706284034917e+28,1.24695916365012e+29,2.19067615356642e+28,3.2761,2.6276,0.8930000000000021,2.0424,0.8930000000000021,17.778589405115618,17.5041,16.303640046828175,16.2704,14.881275754674895,14.8765,14.127328749121272,14.228,14.097705408934381,13.9108,258.6748184759232
40,40,210886447,0.869851,19.0174,17.8003,16.1569,15.3735,14.9949,13.702,13.147,12.82,56.87978557,21.18073304,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.6439,2.8605,0.882,2.4268,0.882,19.30837626895508,19.0174,17.837859298971797,17.8003,16.16481701421117,16.1569,15.254354172028387,15.3735,15.226510999476499,14.9949,405.3307847018891
41,41,210887995,0.8479969999999999,19.5491,18.2852,16.5435,15.7168,15.3158,13.955,13.358,13.028,59.92781345,21.20405016,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.440037450959,0.0486,0.154999999999999,1.4956048424712e+29,6.372813724560239e+27,5.80173368171505e+28,2.2744616118030298e+27,3.8323,3.0056,0.927,2.5684,0.927,19.850135748122977,19.5491,18.326617132755942,18.2852,16.553608063103454,16.5435,15.583968220952215,15.7168,15.580952644869184,15.3158,1346.940230186353
42,42,210888723,0.830953,18.798,17.4381,15.8273,15.092,14.7228,13.45,12.791,12.487,55.20585438,21.21524803,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.706,2.9707,0.962999999999999,2.3461,0.962999999999999,19.096628660008022,18.798,17.478500046251035,17.4381,15.836863890125219,15.8273,14.962624346780238,15.092,14.979453923100893,14.7228,427.240877560665
43,43,210892321,0.968641,17.4129,16.1831,14.8366,14.2284,13.9382,12.743,12.09,11.844,59.88116884,21.27165478,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000299,0.0738,0.145,6.4844888093294e+29,1.42669527973314e+29,2.8165829772900197e+29,4.76337656086982e+28,3.1845,2.5763,0.899000000000001,1.9547,0.899000000000001,17.683690080319106,17.4129,16.215663912291504,16.1831,14.84074241216917,14.8366,14.131275354462273,14.2284,14.116617841861407,13.9382,379.4970794394531
44,44,210892390,0.55785,15.8989,14.6387,13.7522,13.2984,13.0388,11.82,11.147,10.902,58.91467676,21.27264865,M1.5,3650,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.092,0.175,1.56655758642313e+30,8.40100463596628e+29,5.096503230300149e+29,3.38520490716622e+29,2.6005,2.1467,0.918000000000001,1.3403,0.918000000000001,16.137479965416947,15.8989,14.66867928544966,14.6387,13.751783064036248,13.7522,13.224880969523186,13.2984,13.161806360511886,13.0388,138.85135132842953
45,45,210894583,0.663077,16.2744,15.0108,13.877,13.305,13.0324,11.808,11.162,10.921,57.46591491,21.30714985,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000299,0.0738,0.145,6.4844888093294e+29,1.42669527973314e+29,2.8165829772900197e+29,4.76337656086982e+28,2.9694,2.3974,0.887,1.7058,0.887,16.532062826385992,16.2744,15.041677092280484,15.0108,13.879088122317967,13.877,13.218936741394826,13.305,13.184593734838494,13.0324,216.0556559763751
46,46,210901321,0.910087,18.725,17.4673,15.9175,15.1791,14.82,13.518,12.91,12.640999999999998,57.20099202,21.41110117,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.5459,2.8075,0.8770000000000021,2.2882,0.8770000000000021,19.012264750634536,18.725,17.503684076654068,17.4673,15.924662589169689,15.9175,15.064519816495313,15.1791,15.040494610522972,14.82,782.3210941169367
47,47,210905362,0.781325,10.043,9.781,9.692,9.656,9.644,8.797,8.604,8.526,55.60007287,21.47329099,G4,5680,3.754,-0.13,4.94,-0.04,0.674,0.757,0.222,0.175,0.374,0.733,1.621,0.307,0.075,0.028,-0.052000000000000005,-0.041,-0.014,0.99,,,3.7,3.32,4.8,,,0.986,G4V,,,,,,,,,,30.5505046274121,0.1972,0.03,7.51679307629237e+31,3.34450018543135e+33,1.67521121401781e+31,2.31029888114704e+32,0.38699999999999896,0.350999999999999,0.271000000000001,0.125,0.271000000000001,10.10648625428833,10.043,9.80893855889458,9.781,9.68164776859958,9.692,9.6442337223161,9.656,9.61633373147991,9.644,7.312213646216904
48,48,210907442,0.701354,17.0673,15.7894,14.5357,13.9602,13.6679,12.414,11.714,11.483,58.10249671,21.50614988,M2.5,3500,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.117,,,,0.44,,,7.01,6.27,8.94,0.57,,0.393,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.9459888433411,0.0786,0.145,8.912155551898868e+29,2.4228762028039504e+29,2.8997529142002905e+29,8.08937400878224e+28,3.1071,2.5316,0.9309999999999988,1.8292,0.9309999999999988,17.334844145931132,17.0673,15.821447905422888,15.7894,14.53930697298801,14.5357,13.866024379560184,13.9602,13.839287953801243,13.6679,175.54668625341102
49,49,210909923,0.7269760000000001,17.1303,15.8777,14.3766,13.6886,13.3503,12.061,11.458,11.164,59.01897298,21.544985,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.4417,2.7537,0.897,2.1891,0.897,17.41377423586707,17.1303,15.913011048543995,15.8777,14.383021050375627,14.3766,13.578430098230738,13.6886,13.560096351566365,13.3503,225.64325558044118
50,50,210911601,0.899028,18.8501,17.5656,15.8297,15.0293,14.623,13.33,12.718,12.423,56.22035639,21.57103254,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.8208,3.0204,0.907,2.5363,0.907,19.152154352025686,18.8501,17.607466160828327,17.5656,15.840042182613606,15.8297,14.894970110493189,15.0293,14.891842019247095,14.623,397.54757268775234
51,51,210912544,0.860267,18.1208,16.8378,15.3799,14.6939,14.3756,13.146,12.542,12.255,60.35861360000001,21.58561343,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.4269,2.7409,0.8909999999999999,2.1439,0.8909999999999999,18.403368808315342,18.1208,16.872872980581228,16.8378,15.38614816702918,15.3799,14.584747017042732,14.6939,14.582935482661656,14.3756,236.36940919923217
52,52,210915466,0.857632,19.0663,17.7852,16.0728,15.2629,14.8683,13.542,12.982,12.658,57.34388937,21.63211645,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.8034,2.9935,0.884,2.5223,0.884,19.366502025282443,19.0663,17.826257901692593,17.7852,16.082718142500717,16.0728,15.131278590839162,15.2629,15.130474273098905,14.8683,889.9984168471632
53,53,210917754,0.368994,11.685,11.201,10.991,10.883,10.845,9.903,9.568,9.452,57.92546184,21.6682766,K2,5040,3.702,-0.29,6.19,-0.47,0.884,1.035,0.326,0.581,0.482,0.92,2.132,0.4270000000000001,0.098,0.031,-0.068,-0.037000000000000005,-0.009000000000000001,0.82,,,4.57,4.04,5.88,,,0.763,K2V,V  ,1.95,0.78,0.24,0.11,0.99,0.51,0.07,4.5,171.56145643174,0.1526,0.115,2.59084300171815e+31,2.78183408668796e+32,9.29518217182366e+30,7.36622115406896e+31,0.802000000000001,0.6940000000000011,0.451000000000001,0.318,0.451000000000001,11.788692432592716,11.685,11.233469192722715,11.201,10.98195198836272,10.991,10.855694232202401,10.883,10.858915004323439,10.845,12.42897961678735
54,54,210919084,0.374547,17.6589,16.3895,15.0141,14.3808,14.0812,12.852,12.198,11.957,58.19031965,21.68870465,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431299,0.0582,0.375,2.95712323773491e+29,2.53706284034917e+28,1.24695916365012e+29,2.19067615356642e+28,3.2781,2.6448,0.895,2.0087,0.895,17.934623778307728,17.6589,16.42298756857205,16.3895,15.019092689273489,15.0141,14.278899653513012,14.3808,14.271054808932641,14.0812,256.05810315961287
55,55,210920066,0.061239,10.399,10.067,9.923,9.835,9.786,8.902000000000003,8.693999999999999,8.586,56.291157,21.704592,K1,5170,3.713,-0.26,5.89,-0.36,0.847,0.976,0.301,0.491,0.457,0.879,2.021,0.402,0.094,0.03,-0.064,-0.038,-0.013,0.85,,,4.47,3.97,5.65,,,0.8140000000000001,K1V,,,,,,,,,,120.13880860480499,0.1628,0.1,3.18962810140597e+31,4.72423207991954e+32,9.77921386347374e+30,1.0877946363067e+32,0.564,0.476000000000001,0.316000000000002,0.23199999999999896,0.316000000000002,10.477591725662082,10.399,10.097070158862081,10.067,9.913117012942081,9.923,9.8169607033536,9.835,9.77529862919616,9.786,9.559029228878938
56,56,210920246,0.7208359999999999,15.4059,14.1805,13.376,12.9882,12.7971,11.565,10.867,10.656,58.20296218,21.70761244,M1.5,3650,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.092,0.175,1.56655758642313e+30,8.40100463596628e+29,5.096503230300149e+29,3.38520490716622e+29,2.4177,2.0299,0.9089999999999988,1.1923,0.9089999999999988,15.635272585413244,15.4059,14.210514404072015,14.1805,13.374551304612119,13.376,12.919555675800199,12.9882,12.908949239769845,12.7971,143.25074009428536
57,57,210922592,0.821349,12.892,12.156,11.85,11.682,11.588,10.53,10.013,9.895,56.8924728,21.74662603,K4,4620,3.665,-0.55,7.04,-0.71,1.1,1.306,0.477,1.004,0.64,1.19,2.733,0.544,0.125,0.039,-0.073,-0.031,0.009000000000000001,0.73,,,4.98,4.31,6.48,,,0.6890000000000001,K4V,V  ,2.21,1.0,0.38,0.16,1.01,0.59,0.1,5.21,209.99999999914505,0.1378,0.16,1.33939870130414e+31,6.98765129706233e+31,5.70097755537019e+30,2.574345873865e+31,1.21,1.042,0.635,0.473999999999998,0.635,13.03273562070104,12.892,12.189585207091039,12.156,11.84240758809104,11.85,11.6430993046968,11.682,11.63144025580808,11.588,10.432288807256377
58,58,210922602,0.809279,19.5094,18.2144,16.3701,15.5077,15.0871,13.774,13.158,12.822,56.44565031,21.7468519,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076999,0.0398,0.25,8.021215831913963e+28,2.01526064735913e+27,2.55112169392775e+28,1.16007728127667e+27,4.0017,3.1393,0.952,2.7067,0.952,19.819595667372585,19.5094,18.260271334202653,18.2144,16.382397062240766,16.3701,15.360608901527232,15.5077,15.387491273583706,15.0871,893.0092738459284
59,59,210923443,0.709659,19.9251,18.6133,16.8312,15.9902,15.5799,14.231,13.613,13.292,58.01832125,21.76072239,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.9349,3.0939,0.939,2.6231,0.939,20.232195302525515,19.9251,18.657556883643984,18.6133,16.842734916680488,16.8312,15.848136514031632,15.9902,15.867836674827124,15.5799,1008.0410613098725
60,60,210924735,0.600366,12.347,11.612,11.307,11.137,11.043,9.991,9.468,9.349,58.22078256,21.78172877,K4,4620,3.665,-0.55,7.04,-0.71,1.1,1.306,0.477,1.004,0.64,1.19,2.733,0.544,0.125,0.039,-0.073,-0.031,0.009000000000000001,0.73,,,4.98,4.31,6.48,,,0.6890000000000001,K4V,V  ,2.21,1.0,0.38,0.16,1.01,0.59,0.1,5.21,209.99999999914505,0.1378,0.16,1.33939870130414e+31,6.98765129706233e+31,5.70097755537019e+30,2.574345873865e+31,1.21,1.04,0.641999999999999,0.475,0.641999999999999,12.487532645120002,12.347,11.64558614912,11.612,11.29939856512,11.307,11.0981581824,11.137,11.086295370239998,11.043,1699.9917499953144
61,61,210926194,0.800914,19.0899,17.7846,16.0682,15.2657,14.8635,13.544,12.953,12.624,59.86222353,21.80506999,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.8242,3.0217,0.92,2.5189,0.92,19.392043764282924,19.0899,17.826506112467182,17.7846,16.078562843185026,16.0682,15.131237586136816,15.2657,15.132668540049119,14.8635,401.70253653750905
62,62,210927253,0.78546,18.3989,17.0851,15.6103,14.8701,14.5415,13.22,12.633,12.344,57.96491782,21.82122788,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.5288,2.7886,0.876000000000001,2.215,0.876000000000001,18.684835862670298,18.3989,17.121093617222908,17.0851,15.617199326692223,15.6103,14.757094477939342,14.8701,14.758170195017753,14.5415,540.2401574351946
63,63,210927331,0.790291,17.8291,16.5574,15.1572,14.4801,14.1831,12.918,12.304,12.037,57.9663282,21.82258299,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000299,0.0738,0.145,6.4844888093294e+29,1.42669527973314e+29,2.8165829772900197e+29,4.76337656086982e+28,3.349,2.6719,0.8809999999999979,2.0773,0.8809999999999979,18.106762784844822,17.8291,16.59129941991031,16.5574,15.16253922671612,15.1572,14.376221353779865,14.4801,14.377710261002727,14.1831,658.3283427187807
64,64,210931244,0.677746,16.262,15.0026,13.9847,13.511,13.2584,12.061,11.369000000000002,11.178,58.64505179999999,21.88372853,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.3762615801565,0.0868,0.125,1.16202515496483e+30,4.7242320799195404e+29,3.85714455820461e+29,1.3597432953833699e+29,2.7510000000000003,2.2773,0.882999999999999,1.4916,0.882999999999999,16.510629664912273,16.262,15.032859657031054,15.0026,13.985536348094874,13.9847,13.431335002061935,13.511,13.395624518119615,13.2584,80.43827118174396
65,65,210932705,0.667772,17.2611,16.0171,14.7818,14.2107,13.9321,12.718,12.022,11.774,59.91602777,21.90759089,M2.5,3500,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.117,,,,0.44,,,7.01,6.27,8.94,0.57,,0.393,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.9459888433411,0.0786,0.145,8.912155551898868e+29,2.4228762028039504e+29,2.8997529142002905e+29,8.08937400878224e+28,3.0504,2.4793,0.9440000000000012,1.8064,0.9440000000000012,17.52481829905272,17.2611,16.048626434154535,16.0171,14.78479947348365,14.7818,14.119814464094011,14.2107,14.095676810482324,13.9321,167.39759498393076
66,66,210933044,0.948444,19.7992,18.5223,16.7766,15.9662,15.5579,14.232,13.595,13.366,57.26242532,21.91287447,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.833,3.0226,0.866,2.5561,0.866,20.10140565948961,19.7992,18.564233819726926,18.5223,16.786977155760642,16.7766,15.831645749888933,15.9662,15.827294825897324,15.5579,618.3547898611628
67,67,210934634,0.8441930000000001,20.9885,19.5683,17.5628,16.6391,16.1375,14.767,14.072,13.762,57.42386118,21.93854773,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076999,0.0398,0.25,8.021215831913963e+28,2.01526064735913e+27,2.55112169392775e+28,1.16007728127667e+27,4.3494,3.4257,1.005,2.9292,1.005,21.318089118138946,20.9885,19.62699543304827,19.5683,17.580374599860704,17.5628,16.45553728424472,16.6391,16.529019634866994,16.1375,7146.63193354918
68,68,210939348,0.716454,16.4302,15.173,14.1918,13.7388,13.494000000000002,12.29,11.621,11.39,58.07696376,22.0147244,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.3762615801565,0.0868,0.125,1.16202515496483e+30,4.7242320799195404e+29,3.85714455820461e+29,1.3597432953833699e+29,2.6914,2.2384,0.8999999999999989,1.4342,0.8999999999999989,16.67586204798636,16.4302,15.2031367077854,15.173,14.19225162008748,14.1918,13.66104899859517,13.7388,13.62677898909733,13.494000000000002,200.49432977624122
69,69,210939705,0.794941,19.3391,18.0693,16.4341,15.6759,15.3023,13.976,13.453,13.122,58.02784615,22.02054045,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.6632,2.905,0.8540000000000011,2.3934,0.8540000000000011,19.63317639750375,19.3391,18.107940268347498,18.0693,16.442669156722502,16.4341,15.5527455561375,15.6759,15.543703033726251,15.3023,567.7045519350714
70,70,210940129,0.8232290000000001,19.6923,18.4365,16.5742,15.6887,15.2496,13.87,13.284,12.919,54.18389544,22.02733721,M5,3030,3.4810000000000003,-3.28,14.3,-2.52,1.874,,,1.24,1.446,3.277,5.94,0.58,0.311,,0.17,,,0.15,,,9.25,8.36,11.02,0.91,0.47,0.199,M5V,V  ,3.05,1.59,1.73,0.94,1.96,0.86,0.24,7.39,51.31601439076999,0.0398,0.25,8.021215831913963e+28,2.01526064735913e+27,2.55112169392775e+28,1.16007728127667e+27,4.0036,3.1181,0.950999999999999,2.7478,0.950999999999999,20.001049098425923,19.6923,18.481604079848093,18.4365,16.58613872648499,16.5742,15.543980867396805,15.6887,15.544111511507905,15.2496,352.22747581775735
71,71,210940618,0.6824279999999999,15.8012,14.470999999999998,13.614,13.2393,12.986,11.761,11.035,10.833,61.73352610000001,22.03446645,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.3762615801565,0.0868,0.125,1.16202515496483e+30,4.7242320799195404e+29,3.85714455820461e+29,1.3597432953833699e+29,2.5619,2.1872,0.9279999999999988,1.2317,0.9279999999999988,16.04292312960733,15.8012,14.501026928616607,14.470999999999998,13.613960132548772,13.614,13.163958695835852,13.2393,13.113204673631554,12.986,93.17564847399521
72,72,210940839,0.947547,18.59,17.3497,15.7874,15.0592,14.7067,13.427,12.824000000000002,12.521,60.04296322,22.03795935,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.5308,2.8026,0.9059999999999988,2.2905,0.9059999999999988,18.876920501295285,18.59,17.385981423341597,17.3497,15.794494047043314,15.7874,14.945030725685172,15.0592,14.92619613851047,14.7067,524.8840004022204
73,73,210941338,0.8363459999999999,18.7724,17.4631,15.8718,15.1247,14.7855,13.439,12.816,12.529000000000002,61.14502237,22.04608482,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.3762615801244,0.0516,0.375,1.99622881378631e+29,1.30116155957454e+28,7.16779018986642e+28,1.12351320399495e+28,3.6477,2.9006,0.909999999999998,2.3384,0.909999999999998,19.06617049448436,18.7724,17.50162946251457,17.4631,15.880303904819089,15.8718,15.001949184454476,15.1247,15.025915787741392,14.7855,1140.0796902161821
