,Unnamed: 0,EPIC,angDist,col1,Name,RAJ2000,DEJ2000,OName,Vmag,Ksmag,(V-K)0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,f_EPIC,t,objID,RAJ2000.1,DEJ2000.1,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,eSDSS_g,gKmag,e_gKmag,gFlags,rmag,eSDSS_r,rKmag,e_rKmag,rFlags,imag,eSDSS_i,iKmag,e_iKmag,iFlags,zmag,eSDSS_z,zKmag,e_zKmag,zFlags,ymag,eSDSS_y,yKmag,e_yKmag,yFlags,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J,eJ,H,eH,K,eK,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,DM,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_Jackson,R_Rsun_err,Mbol_err,spectype_std,L_quiet_logL,L_quiet,L_planck,L_quiet_bol,L_quiet_err,L_quiet_bol_err,todrop,whydrop, Date of Run ,n_appa_flares, Filename , Total Exposure Time of LC in Days , BJD-2454833 days ,Ethresh,thresh20p
575,575,211081949.0,0.682286,704.0,035625.92+241651.5,59.10803000000001,24.28099,SK18,15.03,11.01,3.91,2.1138,,,,0.053,1.0,ok,2.12,0.0,,1.0,1.0,,,1.3713059108111757e+17,59.10810217,24.28081226,0.026,0.009000000000000001,0.0,503635968.0,60.0,55991.62789352,5.0,64.0,15.645,0.0111,15.738,0.0035,115000.0,14.4609,0.0087,14.5023,0.0039,115000.0,13.7617,0.0376,13.6996,0.022000000000000002,16892472.0,13.2436,0.0048,13.2958,0.0058,115000.0,13.048,0.006,13.0647,0.0016,115000.0,KTWO211081949-C04,4,STAR,6,03 56 25.930,+24 16 51.60,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4020_GO4024_GO4032_GO4048_GO4054_GO4060,2.4,16.4,-49.3,7.9,,,,,16.483,0.01,14.968,0.02,15.847,0.06,14.383,0.08,13.624,0.07,,,11.913,0.021,11.177,0.02,11.011,0.02,14.291,gri,,,,572-009380,03562592+2416515,,2015-09-03 20:07:55,1.0,0.0,0.908,741.677,733.061,706.747,10,2,30,,,19,15.862494775293536,15.645,14.491255591599893,14.4609,13.75906653946161,13.7617,13.180378533790519,13.2436,13.147557000215256,13.048,5.651668842475033,M0.5,3800,3.58,-1.38,9.2,-1.27,1.4409999999999998,,0.902,1.1840000000000002,0.924,1.886,3.84,0.62,0.208,0.13,,,,0.56,,,6.19,5.36,7.9,0.37,,0.535,M0.5V,,,,,,,,,,85.44003745101017,0.535,0.107,0.08000000000000007,6.233728819895841,2.1481271854810107e+32,8.957296755665303e+30,2.0620815109197712e+32,2.178010611369685e+32,2.968778045273222e+30,4.012043812898151e+31,False,    ,2018-08-20 13:14:29.153660,7.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211081949-c04_kepler_v2_lc.fits,61.76541666666668,2228.8003232844053,8.016131853244148e+32,89.4927573787718
576,576,211081985.0,0.747898,481.0,034831.04+241653.3,57.129369999999994,24.28148,HCG324,15.99,11.34,4.54,0.258,,,,0.039,1.0,best,,0.0,,1.0,1.0,,,1.3713057129452813e+17,57.12946694,24.28129198,0.013,0.006999999999999999,90.0,503636096.0,60.0,56087.5684375,5.0,58.0,16.6458,0.0071,16.6906,0.0092,115000.0,15.4349,0.0117,15.4619,0.0108,115000.0,14.270999999999999,0.0065,14.3002,0.0145,115000.0,13.7234,0.0026,13.7624,0.0021,115000.0,13.4748,0.0029,13.4724,0.0035,115000.0,KTWO211081985-C04,4,STAR,6,03 48 31.054,+24 16 53.45,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4024_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,12.251,0.021,11.579,0.016,11.351,0.019,14.63,JHK,,,,572-008808,03483104+2416535,,2015-09-03 19:56:08,1.0,0.0,0.909,963.829,790.705,638.664,15,4,52,,,19,16.90177734099514,16.6458,15.465631783545456,15.4349,14.272845012638896,14.270999999999999,13.63859984290037,13.7234,13.624025987812654,13.4748,5.651668842475033,M1.5,3650,3.562,-1.57,9.97,-1.47,1.486,,1.03,1.17,0.978,2.089,4.12,0.607,0.228,0.105,,,,0.5,,,6.69,5.85,8.4,0.47,,0.46,M1.5V,,,,,,,,,,76.37626158016221,0.46,0.092,0.17499999999999982,4.498263553861643,1.3553766245568102e+32,5.192362003663618e+30,1.2976294779025415e+32,1.3742317915994988e+32,1.694112737248263e+30,5.53749986589713e+31,False,    ,2018-08-20 13:14:29.425714,11.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211081985-c04_kepler_v2_lc.fits,61.97243055555556,2228.800223385624,1.4011529176722284e+33,269.84885042368103
577,577,211082363.0,0.756571,343.0,034653.60+241715.0,56.72335,24.28751,HCG244,16.24,11.21,4.92,0.6607,0.2409,,,0.03,1.0,best,0.66,0.0,,1.0,1.0,,,1.3714056723414534e+17,56.72343188,24.28731354,0.006999999999999999,0.003,90.0,503635968.0,60.0,56122.19627315,5.0,79.0,16.9015,0.0057,16.9957,0.005,115000.0,15.6494,0.005,15.7191,0.0036,115000.0,14.2663,0.0022,14.3198,0.0035,115000.0,13.6436,0.004,13.6872,0.002,115000.0,13.3326,0.0029,13.3514,0.0031,115000.0,KTWO211082363-C04,4,STAR,6,03 46 53.616,+24 17 15.10,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4020_GO4024_GO4032_GO4048_GO4097,20.3,6.8,-49.2,5.7,,,,,,,,,,,,,,,,,12.047,0.027000000000000003,11.4,0.03,11.205,0.019,14.246,JHK,,,,572-008697,03465360+2417151,,2015-09-03 17:52:47,1.0,0.0004,0.892,1165.901,1081.245,939.339,15,4,52,,,19,17.176535186184562,16.9015,15.682748103299437,15.6494,14.2711713230268,14.2663,13.542388174393544,13.6436,13.520802107776735,13.3326,5.651668842475033,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,4.428247395979588,6.638347629750242e+31,2.1477220591322635e+30,6.361114917807284e+31,6.761763726573059e+31,9.358164220681466e+29,2.257582772077468e+31,False,    ,2018-08-20 13:14:29.579475,2.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211082363-c04_kepler_v2_lc.fits,61.82187500000001,2228.800200927246,8.658734910287629e+32,403.1590062350054
578,578,211082420.0,0.742525,796.0,034729.45+241718.0,56.87274,24.288339999999998,HII1431,6.81,6.61,0.09,,,,,,,best,,,,1.0,,,,1.3714056873032643e+17,56.87280843,24.2881434,0.001,0.001,90.0,1343750144.0,160.0,56032.616516199996,3.0,7.0,8.3217,0.0,10.6365,0.0,24.0,7.3816,0.001,12.1272,0.001,24.0,,,,,114720.0,6.9959,0.001,11.2086,0.001,114744.0,6.4326,0.2159,10.2902,0.0772,114744.0,KTWO211082420-C04,4,STAR,6,03 47 29.454,+24 17 18.04,LC,KLC,2.0,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4028_GO4033_GO4035_GO4045_GO4048_GO4057,18.33,0.87,-44.69,0.74,9.42,0.75,,,6.8660000000000005,0.015,6.807,0.011,9.49,0.03,8.69,0.04,7.8820000000000014,0.06,,,6.635,0.023,6.641,0.026,6.607,0.024,8.363999999999999,gri,17704.0,1800-1622-1,,572-008733,03472945+2417180,,2015-09-03 19:46:17,1.0,0.0,1.0,325.448,298.121,258.402,15,4,52,,,19,,8.3217,,7.3816,,,,6.9959,,6.4326,5.651668842475033,A1,9200,3.965,-0.15,1.34,1.41,0.043,0.056,-0.055,0.033,0.019,0.044,0.101,-0.024,0.031,0.03,-0.036000000000000004,-0.068,-0.023,2.15,8.6,0.017,1.25,1.24,1.19,,,2.0,A1V,,,,,,,,,,431.8950489795265,2.0,0.4,0.215,,1.0281583131075452e+35,,,1.052107196758153e+35,,5.208517647097215e+34,True,earlier than F4,,,,,,,8534.445434937898
579,579,211082429.0,0.694955,725.0,035912.91+241718.6,59.80381,24.288510000000002,DH873,,12.84,5.48,0.5426,,,,0.054000000000000006,1.0,best,,0.0,,1.0,1.0,,,1.3714059803847656e+17,59.80386908,24.28832462,0.012,0.011,90.0,503635968.0,60.0,56105.67247685,5.0,69.0,18.9861,0.0101,19.117,0.0143,115000.0,17.737000000000005,0.0048,17.8136,0.0058,115000.0,16.145,0.0069,16.2106,0.0078,115000.0,15.3999,0.0051,15.4509,0.0063,115000.0,15.0409,0.0034,15.0791,0.0065,115000.0,KTWO211082429-C04,4,STAR,6,03 59 12.916,+24 17 18.66,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.753,0.026,13.144,0.028,12.835,0.027000000000000003,16.179000000000002,JHK,,,,,03591291+2417186,,2015-09-03 18:42:37,1.0,0.0,0.7170000000000001,2449.87,2266.223,1916.94,10,1,29,,,19,19.27572021518057,18.9861,17.77411519944597,17.737000000000005,16.15263807937991,16.145,15.282451320587473,15.3999,15.268374120440862,15.0409,5.651668842475033,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,4.636809247747852,1.9591152774737837e+31,4.9580014504180325e+29,1.8841751121027363e+31,1.950113960413546e+31,1.925937180673538e+29,6.95997016907608e+30,False,    ,2018-08-20 13:14:29.710258,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211082429-c04_kepler_v2_lc.fits,61.6901388888889,2228.800359969202,6.767178651254892e+32,1364.9004985031459
580,580,211082436.0,0.034958,255.0,034541.38+241718.9,56.42243000000001,24.28859,HII745,9.46,8.04,1.31,0.8383,,,,0.003,1.0,best,,0.0,65.0,1.0,1.0,,,1.3714056422449666e+17,56.422433999999996,24.288598999999998,0.054000000000000006,0.054000000000000006,90.0,1409359872.0,168.0,51530.206296300006,2.0,48.0,10.288,,,,114724.0,9.824,,,,114724.0,9.531,,,,4.0,9.329,,,,4.0,9.336,,,,4.0,KTWO211082436-C04,4,STAR,6,03 45 41.393,+24 17 18.94,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086,18.4,0.8,-49.7,1.3,,,,,10.021,0.01,9.606,0.04,9.931,0.03,9.456,0.04,9.231,0.06,,,8.36,0.019,8.123,0.046,8.04,0.026,9.441,gri,,,,572-008627,03454138+2417189,,2015-09-03 17:18:44,0.985,0.015,1.0,99.945,93.824,87.456,15,4,52,,,19,10.39866511942019,10.288,9.856890443478939,9.824,9.522201390553944,9.531,9.299348587052297,9.329,9.356027595050133,9.336,5.651668842475033,G3,5720,3.757,-0.12,4.86,-0.01,0.6609999999999999,0.7390000000000001,0.217,0.152,0.368,0.722,1.59,0.299,0.07400000000000001,0.028,-0.05,-0.04,-0.014,1.0,,,3.64,3.27,4.74,,,1.01,G3V,,,,,,,,,,45.0924975244228,1.01,0.20199999999999999,0.13999999999999968,6.909006802717737,3.908948883823242e+33,2.5405093072372684e+32,3.7730484091128533e+33,4.0000000000000004e+33,5.928652615492517e+31,1.2894476520766626e+33,False,    ,2018-08-20 13:14:29.838020,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211082436-c04_kepler_v2_lc.fits,61.97243055555556,2228.800184143416,2.860206976597857e+33,11.258399913945802
581,581,211082883.0,0.815686,262.0,034551.32+241744.5,56.46385,24.2957,UGCSJ034551.33+241744.2,,12.73,5.51,0.4114,,,,0.03,1.0,best,,0.0,,1.0,1.0,,,1.3715056463921517e+17,56.46396529,24.29549926,0.003,0.001,90.0,503635968.0,60.0,56163.55490741,5.0,60.0,19.0062,0.0132,19.0774,0.0225,115000.0,17.6847,0.0095,17.7516,0.0048,115000.0,16.055999999999994,0.0018,16.1517,0.0056,115000.0,15.3092,0.0041,15.3581,0.0041,115000.0,14.9447,0.0045,14.9841,0.0049,115000.0,KTWO211082883-C04,4,STAR,6,03 45 51.322,+24 17 44.53,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4048,,,,,,,,,,,,,,,,,,,,,13.637,0.029,13.022,0.035,12.759,0.024,15.951,JHK,,,,,03455132+2417445,,2015-09-03 19:23:46,1.0,0.0,0.7929999999999999,1316.869,1143.615,933.938,15,4,52,,,19,19.303411262666444,19.0062,17.724529521800566,17.6847,16.06524937734892,16.055999999999994,15.181805017036128,15.3092,15.196491643062336,14.9447,5.651668842475033,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.29100000000000004,0.058200000000000016,0.375,5.383713866839507,3.404552152809507e+31,9.817374889102762e+29,3.2642387909432743e+31,3.388909656562385e+31,4.1490775073572245e+29,2.926219821264045e+31,False,    ,2018-08-20 13:14:29.967367,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211082883-c04_kepler_v2_lc.fits,61.97243055555556,2228.8001865089755,3.2608636283155145e+32,332.15229785459826
582,582,211083317.0,0.7091029999999999,418.0,034740.37+241806.9,56.91822,24.30193,HII1516,13.97,10.34,3.52,0.3067,,,,0.049,1.0,best,0.31,1.0,105.0,1.0,1.0,,,1.3716056918301266e+17,56.91831098,24.30175133,0.024,0.011,90.0,503635968.0,60.0,55881.13054398,5.0,73.0,14.3429,0.0042,14.4168,0.002,115000.0,13.6172,0.2486,13.4591,0.0405,16892216.0,13.163,,,,114724.0,12.692,,,,114724.0,12.3213,0.0006,12.3404,0.004,16892216.0,KTWO211083317-C04,4,STAR,6,03 47 40.376,+24 18 07.00,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091,28.0,3.9,-51.1,4.2,,,,,15.175,0.02,13.951,0.05,14.532,0.03,13.385,0.01,12.79,0.04,,,11.147,0.021,10.517,0.017,10.328,0.015,13.312,gri,,,,572-008744,03474037+2418071,,2015-09-03 18:29:50,1.0,0.0,0.948,847.393,733.079,622.861,15,4,52,,,19,14.49737148576308,14.3429,13.650567486938725,13.6172,13.156053488056333,13.163,12.649172592832148,12.692,12.37426754600289,12.3213,5.651668842475033,K8,4000,3.602,-1.03,8.47,-1.1,1.356,1.5619999999999998,0.7509999999999999,1.216,0.843,1.632,3.487,0.623,0.17600000000000002,0.081,,,,0.63,,,5.78,4.98,7.44,,,0.5870000000000001,K8V,,,,,,,,,,65.06407098365453,0.5870000000000001,0.11740000000000002,0.13000000000000034,4.688749833377763,3.1773129388971253e+32,1.4592038169091316e+31,3.0477572632108366e+32,3.3270550844106834e+32,4.250953466158478e+30,9.95907567321434e+31,False,    ,2018-08-20 13:14:30.116835,3.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211083317-c04_kepler_v2_lc.fits,61.953611111111115,2228.8002118488653,2.417063226692146e+33,165.64260582952292
583,583,211083408.0,0.780454,247.0,034532.93+241811.6,56.38721999999999,24.30324,HII686,13.52,10.22,3.19,0.3976,,,,0.075,3.0,best,0.4,1.0,71.0,1.0,1.0,,,1.3716056387319427e+17,56.38732772,24.30304671,0.048,0.004,90.0,503635968.0,60.0,56063.61652778,5.0,71.0,14.1053,0.002,14.183,0.0091,115000.0,13.123,0.0156,13.1782,0.025,115000.0,13.446,,,,114724.0,12.798,,,,114724.0,12.1952,0.0032,12.2228,0.002,115000.0,KTWO211083408-C04,4,STAR,6,03 45 32.951,+24 18 11.61,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4032_GO4048_GO4057_GO4091,,,,,,,,,14.866,0.08,13.685,0.04,14.27,0.06,13.182,0.03,12.608,0.07,,,11.084,0.026,10.416,0.033,10.235,0.019,13.107,gri,,,,572-008616,03453293+2418116,,2015-09-03 17:17:31,1.0,0.0,0.229,10165.085,9076.824,9353.492,15,4,52,,,19,14.205099209773138,14.1053,13.1551885398122,13.123,13.436816531198318,13.446,12.772044300853072,12.798,12.205571641378608,12.1952,5.651668842475033,K7,4070,3.61,-0.95,8.15,-0.98,1.308,1.506,0.688,1.221,0.8059999999999999,1.529,3.33,0.617,0.162,0.057,,,,0.65,,,5.6,4.82,7.18,,,0.654,K7V,V  ,2.56,1.34,0.54,0.3,1.01,0.6,0.11,5.77,117.89826122396376,0.654,0.1308,0.15500000000000025,17.528548142958105,4.1885141922036e+32,1.9901139974627665e+31,4.055061462124832e+32,4.227270036854636e+32,7.17140100642186e+30,1.5087155904928934e+32,False,    ,,,,,,3.5482268253288754e+35,17829.264202214425
584,584,211083672.0,0.711962,369.0,034708.13+241824.5,56.78391,24.306829999999998,HCG253,16.95,11.9,4.94,1.8237,,,,0.013000000000000001,1.0,best,1.83,0.0,,1.0,1.0,,,1.3716056783992858e+17,56.78400493,24.30665216,0.003,0.002,90.0,503635968.0,60.0,56026.46797454,5.0,75.0,17.6162,0.0032,17.6756,0.0041,115000.0,16.3671,0.0024,16.4283,0.0041,115000.0,14.9932,0.0026,15.0482,0.0031,115000.0,14.3541,0.0026,14.4039,0.0014,115000.0,14.055,0.0022,14.0753,0.0035,115000.0,KTWO211083672-C04,4,STAR,6,03 47 08.138,+24 18 24.70,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,12.783,0.024,12.124,0.03,11.906,0.02,15.094,JHK,,,,,03470813+2418246,,2015-09-03 20:25:05,1.0,0.0,0.818,1321.792,1156.683,1077.308,15,4,52,,,19,17.89035878452161,17.6162,16.400275647807867,16.3671,14.99791813031286,14.9932,14.253754016213698,14.3541,14.24112555353847,14.055,5.651668842475033,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.258,0.05160000000000002,0.375,3.854785986277319,2.5238293779207718e+31,6.898182513586878e+29,2.411579869115559e+31,2.5945377341929524e+31,2.4771662549990842e+29,2.240303966236216e+31,False,    ,2018-08-20 13:14:30.293322,4.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211083672-c04_kepler_v2_lc.fits,61.50194444444447,2228.8002044294844,1.488464633562406e+32,215.77634842665861
585,585,211083805.0,0.880545,818.0,035856.39+241832.4,59.73499,24.30901,HHJ292ab,,12.21,5.15,,,,,,,best,,,,1.0,,,,1.3717059734752118e+17,59.73477478,24.30886386,0.012,0.012,90.0,302067712.0,36.0,56222.2934375,0.0,4.0,,,,,0.0,18.3326,0.0,18.6723,0.0163,4120.0,16.7267,0.0048,16.8859,0.0169,536.0,,,,,0.0,,,,,0.0,KTWO211083805-C04,4,STAR,6,03 58 56.399,+24 18 32.44,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.017,0.027000000000000003,12.498,0.044,12.213,0.029,15.088,JHK,,,,,03585639+2418324,,2015-09-03 20:20:44,1.0,0.0,0.7609999999999999,1732.0079999999994,1539.6370000000006,1314.152,10,1,29,,,19,,,,18.3326,,16.7267,,,,,5.651668842475033,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,,6.638347629750242e+31,2.1477220591322635e+30,6.361114917807284e+31,6.761763726573059e+31,9.358164220681466e+29,2.257582772077468e+31,False,    ,2018-08-20 13:14:30.461841,3.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211083805-c04_kepler_v2_lc.fits,61.31375000000001,2228.800356489781,2.3997202499048523e+33,1117.3327757663403
586,586,211084069.0,0.769125,246.0,034530.21+241845.5,56.37591,24.31265,HII673,15.74,11.13,4.5,2.1929,,,,0.028999999999999998,1.0,best,2.2,1.0,14.0,1.0,1.0,,,1.3717056375987554e+17,56.37602286,24.31246274,0.004,0.002,90.0,503636096.0,60.0,56170.30290509,6.0,62.0,16.2818,0.013999999999999999,16.3191,0.0042,115000.0,14.9701,0.0104,15.0014,0.0062,115000.0,13.9923,0.002,14.0214,0.0043,16892216.0,13.5224,0.0026,13.5637,0.0013,115000.0,13.2728,0.0033,13.2901,0.0031,115000.0,KTWO211084069-C04,4,STAR,6,03 45 30.236,+24 18 45.48,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4020_GO4024_GO4032_GO4048_GO4091,,,,,,,,,,,,,,,,,,,,,12.071,0.027000000000000003,11.376,0.03,11.143,0.019,14.521,JHK,,,,572-008614,03453021+2418455,,2015-09-03 19:55:57,1.0,0.0,0.913,622.401,617.0459999999998,616.214,15,4,52,,,19,16.531356046005794,16.2818,15.000405606355953,14.9701,13.993259057484078,13.9923,13.44211936053036,13.5224,13.411457718789626,13.2728,5.651668842475033,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.434,0.0868,0.125,4.728570079844435,1.076613921570766e+32,3.8795023438230996e+30,1.0336088679970168e+32,1.091591113123216e+32,1.290364780230696e+30,3.141851780902868e+31,False,    ,2018-08-20 13:14:30.644660,4.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211084069-c04_kepler_v2_lc.fits,61.89715277777778,2228.800181716389,3.663765032056487e+32,94.43904674757816
587,587,211084148.0,0.618313,82.0,034213.47+241849.8,55.556169999999995,24.31384,BPL36,,13.59,5.94,0.7131,,,,0.048,1.0,best,,0.0,,1.0,1.0,,,1.3717055556215704e+17,55.55625702,24.31368765,0.006999999999999999,0.006,0.0,503635968.0,60.0,56254.61410880001,5.0,60.0,20.2601,0.0124,20.4716,0.0409,115000.0,18.9383,0.0115,19.090999999999998,0.0236,115000.0,17.1205,0.0067,17.1791,0.0021,115000.0,16.3013,0.005,16.3543,0.0058,115000.0,15.8746,0.0072,15.9583,0.0108,115000.0,KTWO211084148-C04,4,STAR,6,03 42 13.478,+24 18 49.83,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.501,0.034,13.909,0.038,13.625,0.036000000000000004,16.809,JHK,,,,,03421347+2418498,,2015-09-03 18:41:19,1.0,0.0,0.78,4050.757,3241.097,2537.255,15,3,51,,,19,20.57031612341086,20.2601,18.98418236130902,18.9383,17.132802163926936,17.1205,16.154175028221687,16.3013,16.17507528904999,15.8746,5.651668842475033,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.258,0.05160000000000002,0.375,5.18260311040697,2.5238293779207718e+31,6.898182513586878e+29,2.411579869115559e+31,2.5945377341929524e+31,2.4771662549990842e+29,2.240303966236216e+31,False,    ,2018-08-20 13:14:30.814518,0.0,stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_211084148-c04_kepler_v2_lc.fits,61.934791666666676,2228.8001354627195,1.671207651693274e+33,2422.678217634298
588,588,211084436.0,0.809555,450.0,034813.54+241906.3,57.05645,24.31842,HII1762,8.27,7.35,0.81,1.6856,1.7951,1.5963,0.1569,0.004,1.0,best,,0.0,,1.0,1.0,,,1.3718057056573232e+17,57.05657121,24.31822412,0.001,0.001,90.0,268959744.0,32.0,51978.32833333,0.0,21.0,8.7758,0.0335,12.485,0.2394,88.0,9.1055,0.001,12.4303,0.001,88.0,8.0708,0.1204,13.6024,0.2792,88.0,8.0553,0.0119,11.3558,0.0797,88.0,8.2288,0.0154,10.7324,0.1116,88.0,KTWO211084436-C04,4,STAR,6,03 48 13.558,+24 19 06.29,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4012_GO4018_GO4024_GO4033_GO4035_GO4048_GO4086,20.0,1.1,-45.1,1.0,,,,,8.606,0.02,8.225,0.016,9.749,0.03,9.054,0.04,8.386000000000001,0.08,,,7.526,0.019,7.393,0.021,7.352,0.023,8.795,gri,,1800-1546-1,,572-008779,03481354+2419063,,2015-09-03 19:10:19,0.998,0.003,1.0,135.931,128.732,114.731,15,4,52,,,19,8.880718731553747,8.7758,9.1380508036475,9.1055,8.061795197022501,8.0708,8.0275751046375,8.0553,8.24381143807625,8.2288,5.651668842475033,A9,7440,3.872,0.0,2.3,0.97,0.255,0.279,0.058,0.08,0.14300000000000002,0.294,0.638,0.078,0.043,0.028,-0.028,-0.055,-0.006999999999999999,1.67,9,0.145,1.78,1.66,2.3,,,1.84,A9V,,,,,,,,,,147.42229591554175,1.84,0.3680000000000001,0.1100000000000001,13.654211804421374,3.7330172031879637e+34,,,3.7849486454631735e+34,,9.586682961670667e+33,True,earlier than F4,,,,,,,39.27868751935788
