K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products
211064722,KTWO211064722-C04,4,STAR,6,03 42 41.846,+24 00 15.81,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.567,0.024,12.963,0.027,12.679,0.028,15.911,JHK,,,,,03424184+2400158,,2015-09-03 17:52:14,0.976,0.024,0.800,20057.596,15755.708,11731.911,15,3,51,,,19
211065006,KTWO211065006-C04,4,STAR,6,03 57 16.844,+24 00 33.13,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086_GO4106,17.900,2.700,-50.600,2.300,,,,,13.826,0.040,12.753,0.010,13.289,0.032,12.355,0.040,12.005,0.020,,,10.664,0.023,10.082,0.023,9.945,0.020,12.390,gri,,,,571-009319,03571684+2400332,,2015-09-03 17:47:42,1.000,0.000,0.958,901.206,893.273,846.193,10,2,30,,,19
211065077,KTWO211065077-C04,4,STAR,6,03 44 47.324,+24 00 37.92,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4032_GO4048_GO4057_GO4097,,,,,,,,,,,,,,,,,,,,,13.199,0.026,12.617,0.034,12.334,0.019,15.473,JHK,,,,,03444732+2400379,,2015-09-03 19:03:29,1.000,0.000,0.816,1197.784,1056.446,927.940,15,3,51,,,19
211065162,KTWO211065162-C04,4,STAR,6,03 36 30.301,+24 00 43.83,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086_GO4104_GO4106,19.400,1.300,-46.400,3.100,,,,,13.198,0.010,12.197,0.060,12.731,0.060,11.886,0.070,11.594,0.040,,,10.468,0.021,10.026,0.022,9.903,0.020,11.935,gri,,,,571-008147,03363030+2400440,,2015-09-03 18:15:41,1.000,0.000,0.975,203.175,194.227,188.100,20,4,72,,,19
211065426,KTWO211065426-C04,4,STAR,6,03 58 25.133,+24 00 58.87,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.351,0.023,12.770,0.023,12.490,0.026,15.612,JHK,,,,,03582513+2400588,,2015-09-03 19:11:48,1.000,0.000,0.766,2509.666,2293.227,1840.710,10,2,30,,,19
211065427,KTWO211065427-C04,4,STAR,6,03 49 16.802,+24 00 58.88,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.085,0.026,12.578,0.035,12.240,0.025,15.294,JHK,,,,,03491680+2400588,,2015-09-03 20:12:39,1.000,5.000e-4,0.861,1230.999,1065.651,903.113,15,1,49,,,19
211065494,KTWO211065494-C04,4,STAR,6,03 41 26.876,+24 01 02.56,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4024_GO4032_GO4048_GO4097,20.400,8.700,-45.800,8.400,,,,,,,,,,,,,,,,,12.402,0.021,11.738,0.030,11.466,0.023,14.870,JHK,,,,571-008385,03412688+2401025,,2015-09-03 17:56:36,1.000,0.000,0.905,1078.736,899.113,751.032,15,3,51,,,19
211066062,KTWO211066062-C04,4,STAR,6,03 46 35.526,+24 01 35.58,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.691,0.026,13.123,0.030,12.821,0.030,15.981,JHK,,,,,03463552+2401355,,2015-09-03 17:11:42,1.000,0.000,0.832,1607.823,1333.484,1042.199,15,4,52,,,19
211066157,KTWO211066157-C04,4,STAR,6,03 46 58.256,+24 01 41.51,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4048,,,,,,,,,,,,,,,,,,,,,13.920,0.026,13.270,0.038,13.067,0.028,16.155,JHK,,,,,03465825+2401415,,2015-09-03 18:57:11,0.978,0.022,0.827,1617.781,1292.116,1050.506,15,4,52,,,19
211066181,KTWO211066181-C04,4,STAR,6,03 46 59.311,+24 01 42.93,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,12.988,0.026,12.419,0.030,12.118,0.022,15.278,JHK,,,,,03465931+2401429,,2015-09-03 19:02:22,0.995,0.005,0.826,962.481,805.920,631.611,15,4,52,,,19
211066186,KTWO211066186-C04,4,STAR,6,03 42 41.170,+24 01 43.03,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.975,0.026,13.350,0.040,13.081,0.028,16.337,JHK,,,,,03424117+2401430,,2015-09-03 20:32:03,1.000,1.000e-4,0.786,2558.604,1987.486,1547.603,15,3,51,,,19
211066263,KTWO211066263-C04,4,STAR,6,03 46 39.389,+24 01 46.89,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4091_GO4106,19.300,3.700,-43.300,1.700,,,,,13.288,0.080,12.398,0.060,12.790,0.080,12.009,0.030,11.690,0.060,,,10.454,0.020,9.986,0.017,9.859,0.020,12.020,gri,,,,571-008655,03463938+2401468,,2015-09-03 17:17:00,1.000,0.000,0.973,309.694,299.966,321.050,15,4,52,,,19
211066337,KTWO211066337-C04,4,STAR,6,03 44 13.063,+24 01 50.90,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4032_GO4033_GO4090,,,,,,,,,11.917,0.080,11.115,0.070,11.454,0.080,10.783,0.030,10.488,0.060,,,9.897,0.033,9.541,0.043,9.416,0.024,10.778,gri,,,,571-008507,03441307+2401509,,2015-09-03 18:09:43,0.756,0.244,1.000,203.508,199.491,190.343,15,3,51,,,19
211066346,KTWO211066346-C04,4,STAR,6,03 46 23.462,+24 01 51.42,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.728,0.026,13.103,0.027,12.783,0.030,16.214,JHK,,,,,03462346+2401514,,2015-09-03 20:23:16,1.000,0.000,0.795,1471.491,1267.390,1032.733,15,4,52,,,19
211066413,KTWO211066413-C04,4,STAR,6,03 56 28.903,+24 01 54.42,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.530,0.022,12.864,0.021,12.638,0.026,15.886,JHK,,,,,03562890+2401544,,2015-09-03 20:04:04,1.000,0.000,0.791,1846.689,1618.088,1367.842,10,2,30,,,19
211066477,KTWO211066477-C04,4,STAR,6,03 48 31.831,+24 01 59.00,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.743,0.024,13.137,0.025,12.849,0.031,16.105,JHK,,,,,03483183+2401590,,2015-09-03 19:51:53,1.000,0.000,0.702,1577.442,1369.990,1166.628,15,1,49,,,19
211066484,KTWO211066484-C04,4,STAR,6,03 48 33.775,+24 01 59.16,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.787,0.024,13.221,0.026,12.937,0.032,16.012,JHK,,,,,03483377+2401591,,2015-09-03 18:53:48,1.000,0.000,0.805,1815.155,1593.592,1382.023,15,1,49,,,19
211066615,KTWO211066615-C04,4,STAR,6,03 45 26.140,+24 02 06.55,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4012_GO4018_GO4024_GO4033_GO4035_GO4048_GO4086,18.100,1.000,-45.100,1.000,,,,,8.267,0.018,8.064,0.015,9.705,0.010,9.032,0.040,8.367,0.110,,,7.563,0.030,7.497,0.033,7.459,0.020,8.768,gri,,1799-26-1,,571-008581,03452613+2402065,,2015-09-03 20:09:56,0.999,0.001,1.000,1739.120,1627.030,1426.508,15,4,52,,,19
211066835,KTWO211066835-C04,4,STAR,6,03 45 51.635,+24 02 19.98,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4024_GO4033_GO4035_GO4048_GO4086,18.800,1.100,-43.000,1.100,,,,,8.079,0.017,7.857,0.014,9.668,0.030,8.947,0.040,8.278,0.050,,,7.456,0.030,7.362,0.036,7.332,0.016,8.695,gri,,1799-79-1,,571-008602,03455163+2402200,,2015-09-03 19:38:42,1.000,0.000,1.000,1840.467,1633.616,1338.271,15,4,52,,,19
211067419,KTWO211067419-C04,4,STAR,6,03 48 26.165,+24 02 54.14,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4029_GO4032_GO4033_GO4035_GO4048_GO4074_GO4104,18.900,0.900,-49.000,1.600,,,,,10.627,0.060,10.125,0.050,10.361,0.030,9.942,0.040,9.792,0.040,,,8.985,0.019,8.719,0.021,8.663,0.017,9.963,gri,,,,571-008759,03482616+2402544,,2015-09-03 18:17:20,0.999,0.001,1.000,102.561,101.159,97.066,15,1,49,,,21
211067590,KTWO211067590-C04,4,STAR,6,03 45 57.701,+24 03 05.19,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.709,0.034,14.084,0.034,13.815,0.043,17.071,JHK,,,,,03455769+2403051,,2015-09-03 19:02:34,1.000,0.000,0.767,2006.812,1710.063,1419.825,15,4,52,,,19
211067634,KTWO211067634-C04,4,STAR,6,03 47 09.179,+24 03 07.96,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4032_GO4048_GO4060_GO4097,13.200,8.800,-33.600,8.600,,,,,17.445,0.070,16.516,0.180,17.032,0.160,15.907,0.070,14.734,0.040,,,12.591,0.026,11.917,0.030,11.717,0.025,15.423,gri,,,,571-008684,03470918+2403078,,2015-09-03 19:04:47,0.963,0.037,0.908,1048.994,923.793,798.801,15,4,52,,,19
211067702,KTWO211067702-C04,4,STAR,6,03 57 33.314,+24 03 11.47,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086_GO4104_GO4106,16.400,0.900,-48.900,1.600,,,,,13.051,0.020,12.089,0.010,12.547,0.010,11.777,0.060,11.533,0.040,,,10.454,0.023,9.965,0.021,9.861,0.016,11.837,gri,,,,571-009348,03573331+2403114,,2015-09-03 18:04:11,1.000,0.000,0.972,186.286,185.037,183.866,10,2,30,,,19
211067768,KTWO211067768-C04,4,STAR,6,03 46 12.871,+24 03 15.75,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4057_GO4060_GO4091,19.600,4.600,-44.800,4.600,,,,,15.615,0.050,14.345,0.050,15.003,0.060,13.736,0.020,13.092,0.070,,,11.435,0.027,10.798,0.033,10.594,0.021,13.665,gri,,,,571-008626,03461286+2403158,,2015-09-03 17:44:39,1.000,0.000,0.840,641.272,629.306,584.421,15,4,52,,,19
211067927,KTWO211067927-C04,4,STAR,6,03 41 31.189,+24 03 24.98,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.969,0.024,13.329,0.033,13.064,0.028,16.362,JHK,,,,,03413118+2403249,,2015-09-03 20:09:57,1.000,0.000,0.817,2159.109,1733.653,1506.502,15,3,51,,,19
211067949,KTWO211067949-C04,4,STAR,6,03 53 21.671,+24 03 26.84,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.185,0.031,13.636,0.041,13.248,0.031,16.655,JHK,,,,,03532166+2403268,,2015-09-03 19:10:40,0.998,0.002,0.614,3184.304,2750.697,2291.130,10,2,30,,,19
211068337,KTWO211068337-C04,4,STAR,6,03 49 16.410,+24 03 49.29,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4020_GO4024_GO4032_GO4048,35.400,4.500,-41.500,4.500,,,,,,,,,,,,,,,,,11.667,0.022,10.996,0.027,10.747,0.020,14.098,JHK,,,,571-008812,03491640+2403491,,2015-09-03 18:01:01,0.999,0.001,0.863,902.683,775.959,658.428,15,1,49,,,19
211068400,KTWO211068400-C04,4,STAR,6,03 53 23.716,+24 03 54.25,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086_GO4104_GO4106,18.900,1.400,-46.400,1.600,,,,,12.398,0.259,11.283,0.108,11.748,0.020,11.094,0.030,10.899,0.020,,,9.949,0.022,9.564,0.027,9.439,0.021,11.154,gri,,1800-1046-1,,571-009054,03532369+2403542,,2015-09-03 18:22:35,1.000,0.000,0.981,393.492,390.740,386.276,10,2,30,,,19
211068579,KTWO211068579-C04,4,STAR,6,03 44 23.064,+24 04 05.82,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4057_GO4060_GO4091,5.300,3.600,-36.800,4.100,,,,,15.023,0.080,13.822,0.040,14.441,0.070,13.277,0.020,12.660,0.080,,,11.012,0.023,10.368,0.032,10.166,0.021,13.194,gri,,,,571-008514,03442306+2404058,,2015-09-03 19:27:03,1.000,0.000,0.960,784.192,713.397,594.335,15,3,51,,,19
211068914,KTWO211068914-C04,4,STAR,6,03 45 44.082,+24 04 26.78,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4057_GO4060_GO4091,19.100,4.800,-45.800,4.700,,,,,15.892,0.070,14.535,0.110,15.220,0.040,13.908,0.040,13.227,0.060,,,11.533,0.027,10.829,0.032,10.662,0.020,13.825,gri,,,,571-008594,03454407+2404268,,2015-09-03 18:04:31,1.000,0.000,0.935,496.580,481.243,454.650,15,4,52,,,19
211069011,KTWO211069011-C04,4,STAR,6,03 54 21.586,+24 04 32.52,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4104,19.700,0.900,-46.000,1.000,,,,,10.198,0.034,9.635,0.029,10.150,0.110,9.577,0.060,9.460,0.040,,,8.687,0.021,8.480,0.034,8.424,0.021,9.667,gri,,1800-1028-1,,571-009113,03542159+2404323,,2015-09-03 19:39:58,0.998,0.002,1.000,146.136,139.967,136.639,10,2,30,,,19
211069418,KTWO211069418-C04,4,STAR,6,03 42 56.542,+24 04 58.08,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4020_GO4024_GO4032_GO4039_GO4048_GO4091_GO4097,20.600,4.500,-54.900,4.500,,,,,,,,,,,,,,,,,12.044,0.022,11.440,0.028,11.209,0.023,14.219,JHK,,,,571-008452,03425653+2404581,,2015-09-03 19:59:15,1.000,0.000,0.893,1046.577,970.417,832.548,15,3,51,,,21
211069456,KTWO211069456-C04,4,STAR,6,03 45 35.402,+24 04 59.51,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4086_GO4091_GO4104,17.000,0.600,-47.600,1.000,,,,,10.788,0.050,10.247,0.050,10.572,0.060,10.055,0.020,9.840,0.030,,,8.921,0.024,8.673,0.032,8.562,0.020,10.060,gri,,,,571-008587,03453539+2404595,,2015-09-03 20:24:22,1.000,0.000,1.000,198.362,196.898,190.471,15,4,52,,,19
211069510,KTWO211069510-C04,4,STAR,6,03 55 09.001,+24 05 02.26,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,28.200,5.500,-53.500,5.400,,,,,,,,,,,,,,,,,12.774,0.022,12.142,0.022,11.886,0.021,15.118,JHK,,,,571-009161,03550896+2405028,,2015-09-03 19:58:54,1.000,0.000,0.757,1983.031,1898.477,1693.824,10,2,30,,,19
211069615,KTWO211069615-C04,4,STAR,6,03 42 10.922,+24 05 08.69,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4097,22.500,4.500,-46.800,4.500,,,,,,,,,,,,,,,,,12.005,0.024,11.389,0.028,11.174,0.021,14.167,JHK,,,,571-008417,03421090+2405086,,2015-09-03 20:19:36,1.000,1.000e-4,0.912,1879.211,1640.961,1343.791,15,3,51,,,19
211069863,KTWO211069863-C04,4,STAR,6,03 40 26.393,+24 05 23.93,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4097,18.700,5.600,-36.200,5.400,,,,,,,,,,,,,,,,,12.618,0.023,11.943,0.034,11.685,0.023,15.080,JHK,,,,571-008346,03402639+2405238,,2015-09-03 19:31:49,1.000,0.000,0.829,1434.704,1357.996,1207.595,15,3,51,,,19
211070495,KTWO211070495-C04,4,STAR,6,03 40 25.608,+24 06 00.31,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.760,0.029,13.139,0.034,12.831,0.029,16.213,JHK,,,,,03402560+2406003,,2015-09-03 19:05:31,1.000,0.000,0.665,3140.470,2694.677,2188.616,15,3,51,,,19
211070577,KTWO211070577-C04,4,STAR,6,03 49 55.477,+24 06 05.24,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048_GO4097,,,,,,,,,,,,,,,,,,,,,13.520,0.025,12.941,0.028,12.624,0.022,15.888,JHK,,,,,03495547+2406052,,2015-09-03 19:32:42,1.000,0.000,0.623,2357.554,2064.613,1747.886,15,1,49,,,19
211070599,KTWO211070599-C04,4,STAR,6,03 44 14.654,+24 06 06.78,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4064_GO4090_GO4091_GO4104,19.300,0.900,-47.600,0.800,,,,,11.415,0.070,10.594,0.050,10.978,0.050,10.261,0.020,9.917,0.050,,,8.697,0.020,8.449,0.036,8.314,0.029,10.235,gri,,,,571-008509,03441466+2406065,,2015-09-03 17:33:43,0.985,0.015,1.000,156.341,155.284,150.694,15,3,51,,,19
211070664,KTWO211070664-C04,4,STAR,6,03 46 39.335,+24 06 11.52,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4032_GO4033_GO4048_GO4086,18.500,0.800,-49.000,0.900,,,,,9.809,0.030,9.463,0.070,9.974,0.200,9.468,0.100,9.151,0.050,,,8.432,0.023,8.230,0.023,8.191,0.014,9.398,gri,,,,571-008654,03463932+2406116,,2015-09-03 19:06:16,1.000,0.000,1.000,108.383,103.023,97.491,15,4,52,,,19
211071351,KTWO211071351-C04,4,STAR,6,03 43 11.640,+24 06 52.68,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.105,0.032,13.465,0.041,13.197,0.034,16.506,JHK,,,,,03431164+2406526,,2015-09-03 19:05:42,1.000,0.000,0.810,2434.718,1964.410,1669.039,15,3,51,,,19
211071431,KTWO211071431-C04,4,STAR,6,03 42 17.892,+24 06 57.83,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4032_GO4048,,,,,,,,,,,,,,,,,,,,,13.813,0.027,13.217,0.032,12.971,0.035,16.012,JHK,,,,,03421789+2406578,,2015-09-03 19:51:10,1.000,0.000,0.841,2176.278,1742.946,1437.815,15,3,51,,,19
211071504,KTWO211071504-C04,4,STAR,6,03 46 31.181,+24 07 02.46,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091,13.700,4.000,-47.700,4.300,,,,,15.648,0.070,14.276,0.050,14.980,0.050,13.696,0.010,12.995,0.060,,,11.284,0.021,10.614,0.017,10.461,0.017,13.591,gri,,,,571-008648,03463117+2407025,,2015-09-03 17:55:20,1.000,0.000,0.887,489.423,458.557,428.596,15,4,52,,,19
211071563,KTWO211071563-C04,4,STAR,6,03 39 35.453,+24 07 06.36,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4020_GO4024_GO4032_GO4048,24.400,4.600,-46.200,4.700,,,,,,,,,,,,,,,,,12.070,0.023,11.411,0.030,11.181,0.020,14.417,JHK,,,,571-008306,03393545+2407063,,2015-09-03 17:47:31,1.000,0.000,0.896,514.290,475.882,439.369,15,3,51,,,19
211071722,KTWO211071722-C04,4,STAR,6,03 45 16.139,+24 07 16.13,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4024_GO4032_GO4048_GO4057_GO4060,26.800,8.600,-44.300,8.300,,,,,18.538,0.010,16.269,0.060,,,,,,,,,12.478,0.026,11.937,0.034,11.590,0.020,15.761,BV,,,,571-008568,03451612+2407162,,2015-09-03 17:54:25,0.997,0.003,0.886,959.878,895.674,887.706,15,4,52,,,19
211071863,KTWO211071863-C04,4,STAR,6,03 41 52.930,+24 07 25.02,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.078,0.030,13.500,0.038,13.252,0.037,16.223,JHK,,,,,03415293+2407250,,2015-09-03 19:35:43,1.000,0.000,0.871,1969.401,1610.232,1259.079,15,3,51,,,19
211071889,KTWO211071889-C04,4,STAR,6,03 50 05.053,+24 07 26.26,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4032_GO4048_GO4060_GO4091,13.800,2.300,-31.700,2.600,,,,,15.426,0.080,14.004,0.080,14.785,0.090,13.482,0.030,12.887,0.040,,,11.366,0.021,10.715,0.018,10.560,0.018,13.456,gri,,,,571-008861,03500505+2407264,,2015-09-03 18:56:25,1.000,0.000,0.915,555.344,534.737,500.663,15,1,49,,,19
211072160,KTWO211072160-C04,4,STAR,6,03 47 16.566,+24 07 42.06,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4033_GO4048_GO4064_GO4086_GO4104,20.300,1.000,-43.400,1.000,,,,,9.211,0.027,8.666,0.021,9.828,0.070,9.231,0.010,8.611,0.050,,,7.770,0.023,7.542,0.057,7.486,0.020,8.976,gri,,1800-2222-1,,571-008692,03471656+2407420,,2015-09-03 19:49:55,1.000,0.000,1.000,110.734,97.557,85.282,15,4,52,,,19
211072438,KTWO211072438-C04,4,STAR,6,03 46 53.954,+24 07 57.36,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4048,,,,,,,,,,,,,,,,,,,,,14.106,0.029,13.455,0.038,13.195,0.030,16.515,JHK,,,,,03465395+2407573,,2015-09-03 19:59:15,0.973,0.027,0.800,1833.340,1463.201,1134.732,15,4,52,,,19
211072441,KTWO211072441-C04,4,STAR,6,03 44 23.546,+24 07 57.59,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4032_GO4033_GO4048_GO4086,21.100,1.100,-43.600,1.100,,,,,9.564,0.028,9.111,0.023,9.964,0.170,9.376,0.130,8.931,0.040,,,8.083,0.027,7.811,0.031,7.769,0.031,9.241,gri,,1799-188-1,,571-008516,03442354+2407575,,2015-09-03 17:09:26,1.000,0.000,1.000,133.729,125.416,110.871,15,3,51,,,19
211072835,KTWO211072835-C04,4,STAR,6,03 45 39.283,+24 08 20.63,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4032_GO4048_GO4057,,,,,,,,,,,,,,,,,,,,,13.931,0.026,13.325,0.034,13.019,0.030,16.342,JHK,,,,,03453928+2408206,,2015-09-03 19:50:37,1.000,0.000,0.819,1603.729,1391.708,1270.966,15,4,52,,,19
211072836,KTWO211072836-C04,4,STAR,6,03 47 19.349,+24 08 20.83,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4012_GO4018_GO4021_GO4024_GO4033_GO4035_GO4040_GO4045_GO4048_GO4086,19.200,1.200,-43.000,1.100,,,,,8.429,0.019,8.187,0.017,9.669,0.070,9.084,0.010,8.466,0.070,,,7.767,0.029,7.627,0.038,7.639,0.020,8.827,gri,,1800-1607-1,,571-008698,03471935+2408208,,2015-09-03 18:03:36,1.000,0.000,1.000,5580.986,4816.845,4043.008,15,4,52,,,21
211073154,KTWO211073154-C04,4,STAR,6,03 45 57.902,+24 08 41.17,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.565,0.034,13.895,0.042,13.655,0.033,16.971,JHK,,,,,03455790+2408411,,2015-09-03 18:18:51,1.000,0.000,0.744,2505.653,2154.509,1840.248,15,4,52,,,19
211073598,KTWO211073598-C04,4,STAR,6,03 43 28.733,+24 09 06.36,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.164,0.028,13.511,0.039,13.263,0.033,16.546,JHK,,,,,03432873+2409063,,2015-09-03 20:25:49,1.000,0.000,0.791,43785.809,42017.121,38277.027,15,3,51,,,19
211074122,KTWO211074122-C04,4,STAR,6,03 47 03.584,+24 09 34.82,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4091,15.500,4.500,-42.400,4.600,,,,,16.022,0.060,14.658,0.050,15.388,0.060,14.039,0.020,13.329,0.090,,,11.598,0.026,10.941,0.030,10.732,0.020,13.947,gri,,,,571-008676,03470358+2409349,,2015-09-03 18:52:40,1.000,1.000e-4,0.918,841.909,727.776,663.192,15,4,52,,,19
