,Unnamed: 0,EPIC,angDist,col1,Name,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,ProtA,ProtD,ProtS,ProtK,Kpmag,Notes,PrCat,PCat,All,2M,Simbad,RAJ2000,DEJ2000,objID,RAJ2000.1,DEJ2000.1,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,eSDSS_g,gKmag,e_gKmag,gFlags,rmag,eSDSS_r,rKmag,e_rKmag,rFlags,imag,eSDSS_i,iKmag,e_iKmag,iFlags,zmag,eSDSS_z,zKmag,e_zKmag,zFlags,ymag,eSDSS_y,yKmag,e_yKmag,yFlags,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J,eJ,H,eH,K,eK,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,SDSS_g,PS1_g,SDSS_r,PS1_r,SDSS_i,PS1_i,SDSS_z,PS1_z,SDSS_y,PS1_y,DM,spec_class,T,logT,BCv,Mv,logL,B-V,Bt-Vt,V-G,U-B,V-Rc,V-Ic,V-Ks,J-H,H-K,Ks-W1,W1-W2,W1-W3,W1-W4,Msun,logAge,b-y,M_J,M_Ks,Mbol,i-z,z-Y,R_Rsun,#SpT.1,lum_class,u_g,g_r,r_i,i_z,z_J,J_H,H_K,Jmag_abs,T_err,R_Rsun_Jackson,R_Rsun_err,Mbol_err,spectype_std,L_quiet_logL,L_quiet,L_planck,L_quiet_bol,L_quiet_err,L_quiet_bol_err,todrop,whydrop, Date of Run ,n_appa_flares, Filename , Total Exposure Time of LC in Days , BJD-2454833 days ,Ethresh,thresh20p
467,467,211976535,0.460108,337,JS113,0.56,15.01,11.66,18.55,0.4053,0,Y,0.0089,,,,N,Y,N,,0.00991,0.28164,2,,,,,14.84,,0,2,All,2M,Simbad,129.04761499999998,19.877845999999998,131851290475343927,129.04748389,19.87781235,0.004,0.004,90,503635968,60,55891.10158565,5,78,16.1823,0.0025,16.2546,0.0028,115000,14.9686,0.0023,15.0378,0.0026,115000,14.1823,0.0018,14.2236,0.0017,115000,13.8312,0.0044,13.8817,0.0017,115000,13.6523,0.0031,13.6807,0.0095,115000,KTWO211976535-C05,5,STAR,7,08 36 11.426,+19 52 40.25,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5007_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095,-37.4,2.7,-14.2,3.0,,,,,,,,,,,,,,,,,12.533,0.023,11.847,0.023,11.659,0.022,14.835,JHK,,,5045-301-4-0121-0115,550-045745,08361143+1952403,,2015-10-30 06:24:42,1.0,0.0,0.85,341.033,310.035,265.731,14,3,47,,,14,16.409280000000006,16.1823,14.99866,14.9686,14.1806,14.1823,13.76372,13.8312,13.7615,13.6523,6.020599913279625,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.434,0.0868,0.125,4.998437255783052,1.076613921570766e+32,3.848231640674143e+30,1.0336088679970168e+32,1.091591113123216e+32,1.279398092754357e+30,3.141851780902868e+31,False,    ,2018-09-04 15:23:23.773240,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211976535-c05_kepler_v2_lc.fits,64.64479166666666,2306.631078755097,1.6047736557094336e+32,41.70158674305545
468,468,211976838,0.594545,307,JS669,0.28,17.54,12.78,1.49,0.5074,0,Y,0.00956,,,,Y,N,N,,0.016640000000000002,0.61975,2,,,,,16.08,,0,2,All,2M,Simbad,128.352586,19.882755,131851283525209795,128.3524362,19.8826688,0.005,0.003,0,503635968,60,55934.62717593,5,65,18.7724,0.0145,18.8914,0.013000000000000001,115000,17.5528,0.0053,17.6201,0.0055,115000,15.9976,0.0033,16.0597,0.0044,115000,15.2771,0.0032,15.3256,0.0034,115000,14.9329,0.0049,14.9516,0.0059,115000,KTWO211976838-C05,5,STAR,7,08 33 24.620,+19 52 57.92,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5032_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,13.683,0.025,13.047,0.028,12.778,0.03,16.076,JHK,,,,,08332462+1952579,,2015-10-30 08:15:13,1.0,0.0,0.755,1417.975,1248.249,1040.11,19,1,65,,,14,19.057363717302977,18.7724,17.5885178111333,17.5528,16.004308996386737,15.9976,15.16522682067317,15.2771,15.146823221724336,14.9329,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,2.680951323690902,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:23:23.900818,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211976838-c05_kepler_v2_lc.fits,64.79534722222222,2306.6309999428563,5.548124617406022e+32,257.55778763603894
469,469,211977390,0.258935,502,KW 55,1.16,11.15,9.33,6.8,0.7172,0,Y,0.00831,,,,M,Y,N,conf,0.02668,1.07377,K,,,,7.14,11.18,peak splitting (slight; not totally separated),1,1,All,2M,Simbad,129.458135,19.891348,131871294581490112,129.45811475,19.89127864,0.251,0.115,90,604299264,72,55409.26105324,4,78,11.68,,,,32868,11.135,,,,114788,10.939,,,,65636,10.857000000000001,,,,16484,10.809000000000001,,,,114788,KTWO211977390-C05,5,STAR,7,08 37 49.951,+19 53 28.85,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5032_GO5033_GO5035_GO5048_GO5060_GO5095_GO5106,-36.0,1.4,-19.4,1.7,,,,,11.645,0.123,11.274,0.14800000000000002,11.812,0.05,11.135,0.03,10.905,0.02,,,9.861,0.027000000000000003,9.46,0.031,9.326,0.02,11.177,gri,,1395-1788-1,,550-045814,08374998+1953287,,2015-10-30 06:52:53,1.0,0.0,1.0,324.09,339.462,347.663,14,3,47,,,14,11.788905858098431,11.68,11.167793903417179,11.135,10.930137590572182,10.939,10.8279319652331,10.857000000000001,10.82751286120261,10.809000000000001,6.020599913279625,K0,5280,3.723,-0.22,5.76,-0.33,0.816,0.944,0.28600000000000003,0.436,0.443,0.853,1.953,0.387,0.091,0.03,-0.063,-0.037000000000000005,-0.015,0.87,,,4.29,3.81,5.54,,,0.8170000000000001,K0V,V  ,1.68,0.62,0.22,0.07,0.84,0.47,0.07,4.17,86.21678104048753,0.8170000000000001,0.16340000000000002,0.10000000000000007,5.804093383121951,1.870940565148793e+33,1.1784712177760733e+32,1.7924420873973394e+33,1.9145203692905536e+33,3.225002057083996e+31,4.408346062561888e+32,False,    ,2018-09-04 15:23:24.047516,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211977390-c05_kepler_v2_lc.fits,64.87062500000002,2306.6311076852357,1.3525245982762382e+33,11.476942142283509
470,470,211977843,0.693339,123,JS123,0.33,16.98,12.57,9.54,0.1684,0,Y,0.007640000000000002,,,,N,Y,N,,0.01937,0.59622,2,,,,,16.37,,1,2,All,2M,Simbad,129.079853,19.898588,131871290797368788,129.0796617,19.89851918,0.002,0.001,90,503635968,60,55914.80282407,5,74,18.0578,0.0052,18.1408,0.0081,115000,16.8518,0.0032,16.9317,0.0061,115000,15.5498,0.0024,15.6109,0.0027,115000,14.966,0.0011,15.0152,0.0026,115000,14.6683,0.005,14.6907,0.0022,115000,KTWO211977843-C05,5,STAR,7,08 36 19.166,+19 53 54.92,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097,-36.0,3.0,-12.0,3.0,,,20.724,0.07200000000000001,,,,,18.3,0.006999999999999999,16.887,0.004,15.549,0.004,14.834,0.005,13.479,0.021,12.838,0.023,12.573,0.024,16.374000000000002,gri,,,5045-301-4-0122-0170,,08361916+1953549,,2015-10-30 08:42:37,1.0,0.0,0.846,900.781,803.93,724.9069999999997,14,3,47,,,14,18.323621587096962,18.0578,16.883601869576964,16.8518,15.553130336456961,15.5498,14.873330002323199,14.966,14.836109088897919,14.6683,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,3.5355339059327378,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:23:24.177107,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211977843-c05_kepler_v2_lc.fits,64.32486111111112,2306.631080625659,9.072056839401567e+32,421.1475137984753
471,471,211977997,0.562278,395,AD 3156,0.17,19.09,14.05,0.98,0.1454,0,Y,0.00759,,,,N,N,Y,,0.0453,1.83689,2,,,,,18.43,,0,2,All,2M,Simbad,130.75779,19.901279000000002,131881307576962025,130.75763963,19.90121264,0.006999999999999999,0.006,90,503636096,60,55881.34561343,5,82,20.3892,0.0315,20.441,0.0447,115000,19.1068,0.0059,19.1977,0.0193,115000,17.4065,0.0059,17.4853,0.0102,115000,16.6134,0.0049,16.6922,0.0046,115000,16.2114,0.0025,16.2941,0.0139,115000,KTWO211977997-C05,5,STAR,7,08 43 01.870,+19 54 04.60,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,-36.0,4.0,-19.0,4.0,,,24.244,0.828,,,,,20.715,0.026,19.202,0.013,17.442999999999998,0.006,16.504,0.008,14.98,0.045,14.267,0.04,14.053,0.058,18.425,gri,,,5071-301-6-0115-0259,,08430186+1954046,,2015-10-30 05:06:30,0.923,0.077,0.514,5050.839,4435.208,3538.4,14,4,48,,,14,20.68865714061218,20.3892,19.14754320099734,19.1068,17.416249751759324,17.4065,16.482848034449475,16.6134,16.47094449318803,16.2114,6.020599913279625,M4.5,3100,3.491,-3.05,13.57,-2.31,1.72,,,1.23,1.345,3.073,5.64,0.564,0.301,,,,,0.18,,,8.79,7.93,10.52,0.81,,0.243,M4.5V,,,,,,,,,,85.44003745095898,0.243,0.0486,0.15499999999999936,4.4651427748729375,1.9591152774737837e+31,4.988314402311465e+29,1.8841751121027363e+31,1.950113960413546e+31,1.9388935069428188e+29,6.95997016907608e+30,False,    ,2018-09-04 15:23:24.306313,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211977997-c05_kepler_v2_lc.fits,64.88944444444445,2306.631198701063,1.4089491552677328e+33,2824.499503509361
472,472,211978157,0.497375,79,AD 2328,0.33,17.01,12.53,1.79,0.7498,0,Y,0.00783,,,,N,Y,Y,,0.03817,1.75092,2,,,,,15.7,,0,2,All,2M,Simbad,129.366226,19.903523999999997,131881293661254721,129.36609297,19.90346533,0.005,0.003,0,503635968,60,56052.97240741,5,74,18.0956,0.0049,18.2045,0.0047,115000,16.9409,0.0026,17.0093,0.0093,115000,15.5839,0.005,15.6665,0.0052,115000,14.9724,0.0034,15.0269,0.0049,115000,14.6445,0.0053,14.6678,0.0022,115000,KTWO211978157-C05,5,STAR,7,08 37 27.894,+19 54 12.69,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5097,,,,,,,,,,,,,,,,,,,,,13.406,0.029,12.85,0.035,12.534,0.025,15.702,JHK,,,,,08372789+1954126,,2015-10-30 07:01:20,0.94,0.06,0.857,1285.67,1212.491,1135.194,14,3,47,,,14,18.361692060961307,18.0956,16.9727392637167,16.9409,15.587273433553035,15.5839,14.879496254926947,14.9724,14.812864238178124,14.6445,6.020599913279625,M3.5,3250,3.512,-2.27,12.19,-2.07,1.602,,1.467,1.2,1.178,2.68,5.0,0.5579999999999999,0.269,0.132,,,,0.28,,,8.02,7.19,9.92,0.66,,0.29100000000000004,M3.5V,,,,,,,,,,109.69655114431325,0.29100000000000004,0.058200000000000016,0.375,5.395310463726809,3.404552152809507e+31,9.817374889102762e+29,3.2642387909432743e+31,3.388909656562385e+31,4.1490775073572245e+29,2.926219821264045e+31,False,    ,2018-09-04 15:23:24.437217,1.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211978157-c05_kepler_v2_lc.fits,64.66361111111112,2306.6311009070705,8.561945795096014e+32,872.1217119455968
473,473,211978243,0.546791,693,AD 1050,0.83,12.46,10.49,10.69,0.7205,0,Y,0.008140000000000001,,,,N,Y,N,,0.00913,0.36369,K,,,,10.56,12.49,,1,2,All,2M,Simbad,127.00412299999999,19.904792,131881270040686283,127.00397001,19.90474325,0.15,0.128,90,906289152,108,55988.55143519,5,79,13.25,,,,114724,12.585999999999999,,,,114724,12.312000000000001,,,,114724,12.165999999999999,,,,114724,12.1032,0.0005,12.0968,0.0072,115000,KTWO211978243-C05,5,STAR,7,08 28 00.991,+19 54 17.25,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5029_GO5048_GO5060_GO5095_GO5106,-35.0,1.7,-9.2,1.9,,,,,13.731,0.06,12.734000000000002,0.02,13.265,0.02,12.425,0.01,12.158,0.02,,,11.07,0.022,10.6,0.022,10.49,0.017,12.49,gri,,,,550-045349,08280099+1954172,,2015-10-30 07:10:39,1.0,0.0,0.958,178.69299999999996,165.359,152.987,19,4,68,,,14,13.38003361537976,13.25,12.619535873409758,12.585999999999999,12.303949973289766,12.312000000000001,12.130256862799197,12.165999999999999,12.13878922013352,12.1032,6.020599913279625,K3,4830,3.684,-0.41,6.57,-0.58,0.98,1.15,0.376,0.7759999999999999,0.537,1.013,2.38,0.483,0.109,0.033,-0.071,-0.031,-0.008,0.78,,,4.76,4.16,6.16,,,0.7290000000000001,K3V,V  ,2.1,0.85,0.32,0.13,0.99,0.58,0.01,4.94,209.99999999915192,0.7290000000000001,0.1458,0.14000000000000012,1.9324531042175384,1.0521071967581528e+33,6.141090281536664e+31,9.993293533318038e+32,1.0815833456435376e+33,2.520370929835525e+31,3.4866127639132136e+32,False,    ,2018-09-04 15:23:24.584059,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211978243-c05_kepler_v2_lc.fits,64.81416666666667,2306.63090122732,1.239865773440462e+33,20.189668553939818
474,474,211978779,0.557441,344,JS554,0.64,13.7,10.97,13.6,0.627,0,Y,0.008140000000000001,,,,N,Y,Y,,0.00957,0.50512,2,,,,,13.75,,1,2,All,2M,Simbad,130.965892,19.913604,131891309658216818,130.96573731,19.91355086,0.013,0.004,0,503635968,60,56020.27021991,5,65,14.797,0.002,14.8653,0.0034,115000,13.7038,0.004,13.7734,0.0015,115000,13.333,,,,114724,13.0144,0.0028,13.0579,0.0012,115000,12.8847,0.0013,12.9032,0.0015,115000,KTWO211978779-C05,5,STAR,7,08 43 51.812,+19 54 48.97,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095,-36.6,2.3,-13.8,2.6,,,,,15.587,0.02,14.242,0.02,14.993,0.04,13.692,0.044,13.218,0.08,,,11.817,0.022,11.088,0.021,10.974,0.018000000000000002,13.75,gri,,,,550-046094,08435181+1954490,,2015-10-30 04:59:54,1.0,0.0,0.966,210.492,191.099,167.497,14,4,48,,,14,14.978251571819518,14.797,13.73605323069952,13.7038,13.32756134013952,13.333,12.963856342758401,13.0144,12.955661794647035,12.8847,6.020599913279625,K7,4070,3.61,-0.95,8.15,-0.98,1.308,1.506,0.688,1.221,0.8059999999999999,1.529,3.33,0.617,0.162,0.057,,,,0.65,,,5.6,4.82,7.18,,,0.654,K7V,V  ,2.56,1.34,0.54,0.3,1.01,0.6,0.11,5.77,117.89826122396376,0.654,0.1308,0.15500000000000025,7.545694136393285,4.1885141922036e+32,1.9838344959844689e+31,4.055061462124832e+32,4.227270036854636e+32,7.147105161803677e+30,1.5087155904928934e+32,False,    ,2018-09-04 15:23:24.720018,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211978779-c05_kepler_v2_lc.fits,64.87062500000002,2306.6312128618233,4.9592177793835086e+32,24.998142684894283
475,475,211978879,0.481624,92,JS136,0.47,15.85,12.01,9.85,0.0381,1,Y,0.00783,,,,N,Y,Y,,0.02059,0.18044,2,,,,,15.22,2x primary peak is more likely the true period; visual double in SDSS,0,2,All,2M,Simbad,129.13909099999998,19.915069,131891291389968624,129.13895015,19.91504999,0.008,0.003,90,503635968,60,56116.59537037,5,79,16.9946,0.0057,17.0705,0.0038,115000,15.7936,0.005,15.8573,0.0041,115000,14.7602,0.0037,14.8117,0.0035,115000,14.307,0.0043,14.3488,0.0028,115000,14.0858,0.0013,14.112,0.0093,115000,KTWO211978879-C05,5,STAR,7,08 36 33.383,+19 54 54.25,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048_GO5095,-33.3,3.9,-12.9,3.9,,,,,,,,,,,,,,,,,12.890999999999998,0.029,12.278,0.021,12.008,0.019,15.220999999999998,JHK,,,5045-301-4-0122-0211,550-045757,08363338+1954544,,2015-10-30 09:26:05,1.0,0.0,0.8079999999999999,673.4169999999998,616.86,539.485,14,3,47,,,14,17.239955683539353,16.9946,15.823726046407193,15.7936,14.760612617934878,14.7602,14.2294416654273,14.307,14.218132362052286,14.0858,6.020599913279625,M2,3550,3.55,-1.65,10.3,-1.57,1.5,,1.086,1.17,1.001,2.173,4.24,0.6,0.234,0.11,,,,0.48,,,6.89,6.06,8.65,0.53,,0.434,M2V,V  ,2.59,1.43,0.85,0.52,1.33,0.69,0.15,6.23,76.37626158015652,0.434,0.0868,0.125,10.44030650891055,1.076613921570766e+32,3.848231640674143e+30,1.0336088679970168e+32,1.091591113123216e+32,1.279398092754357e+30,3.141851780902868e+31,False,    ,2018-09-04 15:23:24.855828,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211978879-c05_kepler_v2_lc.fits,64.75770833333334,2306.6310845060143,2.9687527357621342e+32,77.14589486723467
476,476,211978880,0.586521,80,KW272,1.0,12.07,10.01,10.62,0.6177,0,Y,0.00921,,,,N,Y,N,cand,0.01248,0.47849,K,,,,9.94,12.33,,1,2,All,2M,Simbad,130.06546699999998,19.915069,131891300653188448,130.06530348,19.91501508,0.3670000000000001,0.142,90,839180288,100,55749.33574074,5,64,13.8311,0.0011,13.545,0.0011,16892472,12.4019,0.001,12.3621,0.001,16892216,12.3949,0.094,12.342,0.0629,115768,12.0927,0.0,11.9742,0.0,16892472,11.7623,0.0039,11.7726,0.0002,16892216,KTWO211978880-C05,5,STAR,7,08 40 15.712,+19 54 54.25,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5020_GO5024_GO5032_GO5048_GO5095_GO5106,-30.1,2.9,-16.9,1.9,,,,,13.722,0.043,12.677,0.02,13.202,0.031,12.291,0.01,11.955,0.02,,,10.68,0.02,10.153,0.021,10.013,0.018000000000000002,12.329,gri,,,,550-045930,08401571+1954542,,2015-10-30 07:31:39,1.0,0.0,0.964,210.095,186.039,172.533,14,3,47,,,14,14.009816162092845,13.8311,12.434286154762678,12.4019,12.389301633735439,12.3949,12.04291419936004,12.0927,11.831529540265501,11.7623,6.020599913279625,K3,4830,3.684,-0.41,6.57,-0.58,0.98,1.15,0.376,0.7759999999999999,0.537,1.013,2.38,0.483,0.109,0.033,-0.071,-0.031,-0.008,0.78,,,4.76,4.16,6.16,,,0.7290000000000001,K3V,V  ,2.1,0.85,0.32,0.13,0.99,0.58,0.01,4.94,209.99999999915192,0.7290000000000001,0.1458,0.14000000000000012,9.584329658353788,1.0521071967581528e+33,6.141090281536664e+31,9.993293533318038e+32,1.0815833456435376e+33,2.520370929835525e+31,3.4866127639132136e+32,False,    ,2018-09-04 15:23:24.982459,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211978880-c05_kepler_v2_lc.fits,64.87062500000002,2306.6311500506345,1.2758925019888365e+33,20.77631891888706
477,477,211978972,0.540341,540,,0.21,18.14,13.4,1.93,0.6724,0,Y,0.007409999999999998,,,,N,N,N,,0.030910000000000007,1.17137,2,,,,,17.55,,0,1,All,2M,Simbad,132.031045,19.916445,131901320309460211,132.03089494,19.91639378,0.006999999999999999,0.004,0,503635968,60,56113.896516199995,5,62,19.3437,0.0099,19.4598,0.0226,115000,18.1214,0.0037,18.1672,0.0082,115000,16.6142,0.0041,16.6756,0.0067,115000,15.9165,0.003,15.9952,0.0058,115000,15.5824,0.0078,15.6318,0.0103,115000,KTWO211978972-C05,5,STAR,7,08 48 07.452,+19 54 59.20,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048,-38.0,3.0,-16.0,3.0,,,22.146,0.16899999999999998,,,,,19.668,0.014,18.182,0.006999999999999999,16.643,0.005,15.817,0.006,14.379,0.036000000000000004,13.734000000000002,0.044,13.403,0.039,17.55,gri,,,5071-301-5-0122-0200,,08480745+1954592,,2015-10-30 07:04:15,1.0,0.0,0.7120000000000001,1892.09,1612.385,1378.043,9,3,27,,,14,19.625461209093693,19.3437,18.15626640558136,18.1214,16.620295326659473,16.6142,15.80824242707336,15.9165,15.787570573112928,15.5824,6.020599913279625,M4,3200,3.505,-2.59,12.8,-2.2,1.661,,,1.222,1.241,2.8310000000000004,5.25,0.557,0.282,0.139,,,,0.22,,,8.39,7.55,10.21,0.71,,0.258,M4V,V  ,3.13,1.48,1.51,0.76,1.56,0.63,0.23,7.06,76.37626158012442,0.258,0.05160000000000002,0.375,3.099899191909312,2.5238293779207718e+31,6.898182513586878e+29,2.411579869115559e+31,2.5945377341929524e+31,2.4771662549990842e+29,2.240303966236216e+31,False,    ,2018-09-04 15:23:25.155128,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211978972-c05_kepler_v2_lc.fits,64.81416666666667,2306.6312786551057,2.7729751699169154e+32,401.9863441500969
478,478,211978983,0.6833899999999999,37,AD 2676,0.38,16.7,12.35,1.37,0.1387,0,Y,0.0072,,,,N,N,Y,,0.01854,0.73439,2,,,,,15.55,,0,2,All,2M,Simbad,130.0153,19.916532999999998,131901300151800362,130.01510676,19.91647798,0.015,0.005,0,503636096,60,55961.42555556,5,70,18.2446,0.0064,18.338,0.0108,115000,17.0496,0.0049,17.1198,0.0078,115000,15.577,0.0056,15.6405,0.0096,115000,14.8705,0.0027,14.9169,0.0017,115000,14.52,0.003,14.5438,0.0019,115000,KTWO211978983-C05,5,STAR,7,08 40 03.673,+19 54 59.52,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097,,,,,,,,,,,,,,,,,,,,,13.234000000000002,0.022,12.605,0.024,12.355,0.022,15.550999999999998,JHK,,,,,08400367+1954595,,2015-10-30 07:43:46,0.984,0.017,0.8109999999999999,1216.659,1103.939,979.609,14,3,47,,,14,18.521955590068508,18.2446,17.083432263693076,17.0496,15.582283851763792,15.577,14.766938698889597,14.8705,14.713846755142573,14.52,6.020599913279625,M2.5,3500,3.544,-1.76,10.7,-1.68,1.5219999999999998,,1.179,1.175,1.041,2.306,4.43,0.589,0.244,0.117,,,,0.44,,,7.01,6.27,8.94,0.57,,0.393,M2.5V,V  ,2.74,1.47,1.01,0.63,1.32,0.66,0.18,6.51,70.94598884334107,0.393,0.0786,0.14499999999999955,2.6190408549696205,8.357184523416158e+31,2.9124859576001566e+30,8.007934474610664e+31,8.357184523416163e+31,9.504805519636988e+29,2.79025363293769e+31,False,    ,2018-09-04 15:23:25.335165,5.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211978983-c05_kepler_v2_lc.fits,64.62597222222222,2306.6311464953105,8.359174184826937e+32,287.01165624553835
479,479,211979060,0.621271,199,JS504,0.31,16.98,12.66,24.44,0.8725,0,Y,0.008329999999999999,,,,N,N,N,,0.023180000000000003,1.062,2,,,,,16.46,,0,2,All,2M,Simbad,130.71043500000002,19.917725,131901307103321743,130.71027526,19.91763999,0.009000000000000001,0.002,0,503635968,60,55960.99552083,5,78,18.1567,0.0057,18.2514,0.0117,115000,16.9734,0.0031,17.058,0.0034,115000,15.6344,0.0031,15.7221,0.0042,115000,15.057,0.0073,15.109000000000002,0.0082,115000,14.7455,0.0046,14.7732,0.0044,115000,KTWO211979060-C05,5,STAR,7,08 42 50.504,+19 55 03.81,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097,-38.0,3.0,-9.0,3.0,,,20.987,0.079,,,,,18.376,0.006999999999999999,16.976,0.005,15.639,0.004,14.945,0.005,13.526,0.026,12.898,0.031,12.663,0.026,16.46,gri,,,5071-301-6-0114-0262,,08425050+1955038,,2015-10-30 05:35:02,1.0,0.0,0.691,823.47,670.933,528.024,14,4,48,,,14,18.423566081950266,18.1567,17.005348812751485,16.9734,15.637897463932047,15.6344,14.963421870352152,15.057,14.915466868069078,14.7455,6.020599913279625,M3,3410,3.533,-1.97,11.14,-1.78,1.544,,1.263,1.181,1.079,2.42,4.6,0.579,0.252,0.122,,,,0.39,,,7.4,6.54,9.17,0.61,,0.369,M3V,V  ,2.67,1.46,1.2,0.67,1.37,0.65,0.2,6.77,126.62279942000255,0.369,0.0738,0.14499999999999955,2.598076211353316,6.638347629750242e+31,2.154128076781825e+30,6.361114917807284e+31,6.761763726573059e+31,9.38927071532123e+29,2.257582772077468e+31,False,    ,2018-09-04 15:23:25.465492,0.0,stars_shortlist/M44/hlsp_k2sc_k2_llc_211979060-c05_kepler_v2_lc.fits,64.77652777777777,2306.631195056332,3.4893021105968034e+32,161.9821099871495
