angDist,col1,Name,EPIC,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,ProtA,ProtD,ProtS,ProtK,Kpmag,Notes,PrCat,PCat,All,2M,Simbad,RAJ2000,DEJ2000,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
1.298925,20,KW368,211972627,1.04,11.29,9.75,9.05,0.0846,1,N,0.00881,,,,N,M,M,conf,0.01775,0.58333,K,,,,9.01,11.35,strong scatter in noise,1,2,All,2M,Simbad,130.292938,19.818614,131781302922782952,130.292588130, 19.818761810,0.011,0.011,90,1073819648,128,55923.204247690,1,5,,,,,114744,14.8356,0.0025,13.9120,0.0039,16781368,,,,,32,,,,,32,13.8048,0.0034,12.9956,0.0029,16793656
1.336642,20,KW368,211972627,1.04,11.29,9.75,9.05,0.0846,1,N,0.00881,,,,N,M,M,conf,0.01775,0.58333,K,,,,9.01,11.35,strong scatter in noise,1,2,All,2M,Simbad,130.292938,19.818614,131781302926862355,130.292715500, 19.818307340,0.015,0.015,90,302067712,36,55895.660763890,0,4,,,,,0,11.6502,0.0588,13.1313,0.0950,24,,,,,0,14.2891,0.0015,13.1003,0.0015,16777240,13.9329,0.0032,12.8871,0.0027,16777752
0.427703,21,KW127,211988454,1.15,10.64,9.37,8.44,0.2566,1,N,0.0072,22.1036,0.1818,1,Y,Y,M,conf,0.00255,0.06089,2,,,,,10.64,peak splitting; lots of peaks,1,1,All,2M,Simbad,129.70837,20.067622,132081297082871701,129.708250340, 20.067583500,0.071,0.070,0,1141170176,136,55705.879409720,5,62,10.8210,,,,32868,10.5530,,,,32868,10.4980,,,,32868,10.5170,,,,65636,10.5310,,,,114788
1.011833,21,KW127,211988454,1.15,10.64,9.37,8.44,0.2566,1,N,0.0072,22.1036,0.1818,1,Y,Y,M,conf,0.00255,0.06089,2,,,,,10.64,peak splitting; lots of peaks,1,1,All,2M,Simbad,129.70837,20.067622,132081297086561611,129.708660540, 20.067554750,0.026,0.026,90,276901888,33,55222.325185190,0,3,,,,,0,14.3710,0.0363,12.6707,0.1295,16777240,,,,,0,14.1236,0.0010,12.5023,0.0011,16777240,,,,,0
1.206168,21,KW127,211988454,1.15,10.64,9.37,8.44,0.2566,1,N,0.0072,22.1036,0.1818,1,Y,Y,M,conf,0.00255,0.06089,2,,,,,10.64,peak splitting; lots of peaks,1,1,All,2M,Simbad,129.70837,20.067622,132081297083312096,129.708526800, 20.067922940,0.009,0.009,90,268959744,32,56401.704872690,0,9,12.0142,0.0628,12.3421,0.0228,24,11.8195,0.2500,12.5462,0.0953,24,10.6956,0.0010,12.5186,0.0010,24,14.3625,0.0022,,,24,14.4550,0.0027,12.8811,0.0039,16781336
1.214031,21,KW127,211988454,1.15,10.64,9.37,8.44,0.2566,1,N,0.0072,22.1036,0.1818,1,Y,Y,M,conf,0.00255,0.06089,2,,,,,10.64,peak splitting; lots of peaks,1,1,All,2M,Simbad,129.70837,20.067622,132081297081961381,129.708045380, 20.067477940,0.011,0.011,90,310534144,37,56405.357951390,0,9,13.1125,0.0252,12.6575,0.0806,16778264,11.9013,0.0010,11.4736,0.0010,16778264,12.1874,0.4292,,,16,,,,,0,12.7633,0.1545,11.9163,0.1782,16777744
1.330016,21,KW127,211988454,1.15,10.64,9.37,8.44,0.2566,1,N,0.0072,22.1036,0.1818,1,Y,Y,M,conf,0.00255,0.06089,2,,,,,10.64,peak splitting; lots of peaks,1,1,All,2M,Simbad,129.70837,20.067622,132081297079301772,129.708026080, 20.067801270,0.015,0.015,90,302067712,36,56412.246562500,0,6,,,,,0,14.2163,0.0213,12.6787,0.0603,16777240,11.1174,0.0015,14.0525,0.0032,24,12.1031,,12.2434,0.1658,24,13.7784,0.0028,12.4160,0.0026,16777488
0.535558,22,KW 31,211955820,1.48,9.58,8.46,3.62,0.3628,0,N,0.00805,6.604,0.2397,0,Y,N,N,cand,0.004,0.11457,2,,,,,9.92,complex peaks,1,1,All,2M,Simbad,129.366423,19.562551000000003,131471293662885367,129.366275980, 19.562496780,0.001,0.001,90,1343750144,160,55931.162048610,4,10,,,,,64,,,,,114784,9.8061,0.0190,12.0973,0.0100,114808,9.1216,0.0010,12.6972,0.0010,114808,10.2976,0.1023,10.4223,0.1994,114808
1.409230,22,KW 31,211955820,1.48,9.58,8.46,3.62,0.3628,0,N,0.00805,6.604,0.2397,0,Y,N,N,cand,0.004,0.11457,2,,,,,9.92,complex peaks,1,1,All,2M,Simbad,129.366423,19.562551000000003,131471293666285610,129.366833040, 19.562613870,0.058,0.058,90,277348352,33,56210.843043980,0,4,,,,,0,9.7043,0.0211,13.2660,0.2121,24,12.9078,0.0010,11.8378,0.0010,16777240,,,,,0,,,,,0
1.507611,22,KW 31,211955820,1.48,9.58,8.46,3.62,0.3628,0,N,0.00805,6.604,0.2397,0,Y,N,N,cand,0.004,0.11457,2,,,,,9.92,complex peaks,1,1,All,2M,Simbad,129.366423,19.562551000000003,131471293664466137,129.366459450, 19.562968370,0.095,0.095,90,310456320,37,55284.398750000,0,5,,,,,0,,,,,0,,,,,0,11.4919,0.0073,10.6587,0.0015,16778264,14.0533,0.0020,11.2547,0.0010,16777240
0.179889,23,KW288,211949471,1.16,10.27,9.34,6.84,0.5147,0,Y,0.00797,,,,N,Y,Y,,0.00492,0.17923,K,,,,6.52,10.59,,1,1,All,2M,Simbad,130.094662,19.464774,131351300945518172,130.094613870, 19.464753080,0.046,0.046,90,1409441792,168,51968.809340280,4,71,11.0760,,,,114724,10.7440,,,,114724,10.6110,,,,4,10.5480,,,,114724,10.5240,,,,114724
1.242633,23,KW288,211949471,1.16,10.27,9.34,6.84,0.5147,0,Y,0.00797,,,,N,Y,Y,,0.00492,0.17923,K,,,,6.52,10.59,,1,1,All,2M,Simbad,130.094662,19.464774,131351300947488622,130.094767510, 19.465104530,0.013,0.013,90,268959744,32,55990.341562500,0,9,,,,,0,11.9488,,12.8836,0.2673,24,12.9866,0.0528,14.6034,0.0025,4120,13.3346,0.0014,12.7859,0.0012,24,,,,,0
0.584884,24,KW 49,211947686,1.18,10.48,9.28,5.94,0.9111,0,Y,0.00855,,,,N,Y,N,,0.02823,1.30146,K,,,,5.95,10.52,,1,1,All,2M,Simbad,129.444214,19.438341,131321294441156533,129.444050540, 19.438289660,0.001,0.001,90,604135424,72,55296.132002310,4,61,10.8620,,,,16484,10.5550,,,,114788,10.4650,,,,32868,10.4510,,,,32868,10.4560,,,,65636
1.429457,24,KW 49,211947686,1.18,10.48,9.28,5.94,0.9111,0,Y,0.00855,,,,N,Y,N,,0.02823,1.30146,K,,,,5.95,10.52,,1,1,All,2M,Simbad,129.444214,19.438341,131321294444466680,129.444633440, 19.438375930,0.017,0.017,90,268513280,32,55222.332870370,0,4,,,,,0,14.7747,0.4666,13.0279,0.0008,24,14.2175,0.0010,,,24,13.3478,0.0012,12.8630,0.0014,4120,,,,,0
1.898468,24,KW 49,211947686,1.18,10.48,9.28,5.94,0.9111,0,Y,0.00855,,,,N,Y,N,,0.02823,1.30146,K,,,,5.95,10.52,,1,1,All,2M,Simbad,129.444214,19.438341,131321294436456504,129.443681730, 19.438502760,0.015,0.015,90,276901888,33,56587.625775460,0,4,,,,,0,14.8320,0.0002,13.2228,0.1741,16777240,,,,,0,14.7069,0.0018,12.5792,0.0010,16777240,,,,,0
0.104264,25,KW344,211980170,0.98,11.8,10.13,9.13,0.8959,0,Y,0.00845,,,,N,Y,M,,0.03243,1.50223,2,,,,,11.87,,0,1,All,2M,Simbad,130.228632,19.935174,131921302285342632,130.228603780, 19.935162380,0.144,0.062,90,1141170176,136,55755.559594910,3,68,12.4510,,,,36,11.9130,,,,36,11.7080,,,,36,11.6140,,,,98340,11.5640,,,,65572
0.832926,25,KW344,211980170,0.98,11.8,10.13,9.13,0.8959,0,Y,0.00845,,,,N,Y,M,,0.03243,1.50223,2,,,,,11.87,,0,1,All,2M,Simbad,130.228632,19.935174,131921302286263276,130.228708590, 19.935393880,0.017,0.017,90,302145536,36,56845.471087960,0,7,14.2986,0.0016,14.9620,0.0035,24,,,,,0,13.6341,0.0200,13.3996,0.1064,16778264,,,,,0,14.5413,0.0082,,,4112
1.428816,25,KW344,211980170,0.98,11.8,10.13,9.13,0.8959,0,Y,0.00845,,,,N,Y,M,,0.03243,1.50223,2,,,,,11.87,,0,1,All,2M,Simbad,130.228632,19.935174,131921302287372279,130.228760610, 19.934795970,0.008,0.008,90,847405056,101,56527.652777780,1,6,,,,,16416,14.5924,0.0694,14.4514,0.0485,16892984,14.4731,0.1727,14.6366,0.1269,16794680,,,,,16416,,,,,16416
1.586892,25,KW344,211980170,0.98,11.8,10.13,9.13,0.8959,0,Y,0.00845,,,,N,Y,M,,0.03243,1.50223,2,,,,,11.87,,0,1,All,2M,Simbad,130.228632,19.935174,131921302283042415,130.228258920, 19.934906980,0.042,0.042,90,268513280,32,57000.161354170,0,7,,,,,0,,,,,0,12.6285,0.0967,12.9844,0.0966,24,,,,,0,,,,,0
1.731957,25,KW344,211980170,0.98,11.8,10.13,9.13,0.8959,0,Y,0.00845,,,,N,Y,M,,0.03243,1.50223,2,,,,,11.87,,0,1,All,2M,Simbad,130.228632,19.935174,131921302281272973,130.228147220, 19.935328160,0.009,0.009,90,1115762688,133,55965.476886570,1,12,15.5743,0.0000,14.3396,0.0025,16892472,14.3052,0.0014,14.1283,0.0017,16778296,14.7274,0.0022,14.4804,0.0027,16778296,,,13.7362,0.0026,56,,,,,32
0.585406,26,KW396,211954550,1.35,9.72,8.72,3.59,0.1655,0,N,0.00846,,,,Y,N,Y,,0.00159,0.03335,2,,,,,9.8,complex peaks,1,1,All,2M,Simbad,130.362412,19.54247,131451303622311299,130.362251160, 19.542411110,0.001,0.001,90,1409441792,168,51620.157048610,4,37,9.6474,0.1159,12.9328,0.0467,114744,9.9081,0.0674,12.7370,0.0391,24,9.5487,0.0802,12.4646,0.1145,114744,9.4219,0.0174,11.9468,0.0437,114744,12.2882,0.3169,11.5936,0.0785,118840
1.457682,26,KW396,211954550,1.35,9.72,8.72,3.59,0.1655,0,N,0.00846,,,,Y,N,Y,,0.00159,0.03335,2,,,,,9.8,complex peaks,1,1,All,2M,Simbad,130.362412,19.54247,131451303626312112,130.362616280, 19.542826220,0.015,0.015,90,310452224,37,55971.511203700,0,10,12.5725,0.0010,10.6085,0.0010,16778264,11.5897,0.0016,14.7851,0.0017,24,10.1156,0.1723,13.2455,0.1615,24,12.7136,0.0013,14.0860,0.0035,16778264,14.9458,0.0060,12.8623,0.0025,4112
1.703531,26,KW396,211954550,1.35,9.72,8.72,3.59,0.1655,0,N,0.00846,,,,Y,N,Y,,0.00159,0.03335,2,,,,,9.8,complex peaks,1,1,All,2M,Simbad,130.362412,19.54247,131451303627591406,130.362764100, 19.542132630,0.084,0.084,90,276901888,33,55958.543993060,0,4,13.7627,0.0012,13.1670,0.0010,16777240,,,,,24,,,,,0,14.6167,0.0028,13.2076,0.0015,16777240,12.6970,0.0016,11.5773,0.0010,16777240
1.899434,26,KW396,211954550,1.35,9.72,8.72,3.59,0.1655,0,N,0.00846,,,,Y,N,Y,,0.00159,0.03335,2,,,,,9.8,complex peaks,1,1,All,2M,Simbad,130.362412,19.54247,131451303620740887,130.362011150, 19.542101650,0.207,0.207,90,1107374080,132,56282.672407410,1,6,12.0396,0.0297,11.6245,0.1431,56,,,,,32,12.5284,0.0037,,,4152,12.1204,0.0038,,,4144,10.7819,0.0010,10.5489,0.0010,16892976
0.235534,27,KW326,211956059,1.05,10.89,9.71,8.28,0.7527,0,Y,0.0084,,,,N,Y,N,,0.01693,0.73338,K,,,,8.37,11.2,,1,2,All,2M,Simbad,130.17700000000002,19.566007,131471301768989623,130.176942800, 19.565969910,0.049,0.047,90,1141170176,136,53353.864756940,6,55,11.6140,,,,32804,11.2200,,,,65572,11.0690,,,,114724,11.0100,,,,32804,10.9910,,,,114724
0.555561,27,KW326,211956059,1.05,10.89,9.71,8.28,0.7527,0,Y,0.0084,,,,N,Y,N,,0.01693,0.73338,K,,,,8.37,11.2,,1,2,All,2M,Simbad,130.17700000000002,19.566007,131481301768430071,130.176846870, 19.565952260,0.001,0.001,90,1107369984,132,56973.808819440,1,15,,,,,32,13.4464,0.1005,13.5558,0.2990,56,11.3477,0.0287,11.2483,0.0364,16778296,11.1365,0.0010,13.4181,0.0010,32824,10.9849,0.0010,12.3777,0.0010,24
1.772627,27,KW326,211956059,1.05,10.89,9.71,8.28,0.7527,0,Y,0.0084,,,,N,Y,N,,0.01693,0.73338,K,,,,8.37,11.2,,1,2,All,2M,Simbad,130.17700000000002,19.566007,131471301765399743,130.176576290, 19.566295200,0.001,0.001,90,806879232,96,55682.857233800,0,3,,,,,16416,13.5370,0.0872,13.9299,0.1769,16440,,,,,16416,15.8848,0.0010,15.7118,0.0031,24,,,,,16416
0.538207,28,KW213,211955036,1.01,11.24,10.0,,,2,,,,,,,,,,,,,,,,,11.59,bleed stripe across target,1,1,All,2M,Simbad,129.961812,19.550575,131461299617001190,129.961663360, 19.550522740,0.065,0.025,0,604299264,72,55885.201620370,3,61,12.4230,,,,114724,11.8870,,,,36,11.6260,,,,32804,11.4700,,,,36,11.4110,,,,65572
1.057836,28,KW213,211955036,1.01,11.24,10.0,,,2,,,,,,,,,,,,,,,,,11.59,bleed stripe across target,1,1,All,2M,Simbad,129.961812,19.550575,131461299619051561,129.961809040, 19.550868830,0.018,0.018,90,310456320,37,56532.837615740,0,3,,,,,0,,,,,0,14.5548,0.0000,13.4884,0.0012,16778264,,,,,0,,,,,0
1.379239,28,KW213,211955036,1.01,11.24,10.0,,,2,,,,,,,,,,,,,,,,,11.59,bleed stripe across target,1,1,All,2M,Simbad,129.961812,19.550575,131461299619660690,129.961977290, 19.550224970,0.011,0.011,90,302067712,36,56132.554004630,0,5,,,,,0,14.4765,0.0028,,,16777752,16.3545,0.0000,16.1608,0.0098,24,15.9123,0.0082,,,24,,,,,0
1.508477,28,KW213,211955036,1.01,11.24,10.0,,,2,,,,,,,,,,,,,,,,,11.59,bleed stripe across target,1,1,All,2M,Simbad,129.961812,19.550575,131461299620151216,129.962256430, 19.550588400,0.018,0.018,90,838938624,100,55219.378263890,1,7,14.0523,0.1378,13.9373,0.1218,16440,15.1392,0.0019,13.9759,0.0017,16794168,,,,,114720,15.3998,0.0220,,,16440,,,,,16416
1.685907,28,KW213,211955036,1.01,11.24,10.0,,,2,,,,,,,,,,,,,,,,,11.59,bleed stripe across target,1,1,All,2M,Simbad,129.961812,19.550575,131461299616380684,129.961476280, 19.550229710,0.011,0.011,90,570499072,68,55614.361053240,1,10,16.0979,0.2571,,,16440,12.7866,0.1728,13.9023,0.0000,114744,14.5424,0.0023,,,56,,,,,16416,15.0605,0.0124,14.0145,0.0092,16793904
1.734931,28,KW213,211955036,1.01,11.24,10.0,,,2,,,,,,,,,,,,,,,,,11.59,bleed stripe across target,1,1,All,2M,Simbad,129.961812,19.550575,131461299621201851,129.962071580, 19.550990230,0.011,0.011,90,268959744,32,55587.667233800,0,4,14.7181,0.1118,,,24,15.0307,0.0033,,,16777240,14.7349,0.0020,,,24,,,,,0,,,,,0
0.799743,29,KW208,211942823,1.18,10.51,9.26,5.79,0.4006,0,Y,0.00803,,,,M,Y,M,,0.01456,0.48241,D,,5.9,,6.08,10.54,peak splitting; only one detected,2,1,All,2M,Simbad,129.94063300000002,19.366989999999998,131241299409691118,129.940863900, 19.366946420,0.011,0.011,90,1342255104,160,56663.114803240,1,12,,,,,114720,11.1418,0.0010,12.0805,0.0010,24,10.8230,0.0010,12.2534,0.0010,24,12.9985,0.0576,12.4446,0.0871,24,11.1597,0.0501,11.2937,0.0293,24
1.160785,29,KW208,211942823,1.18,10.51,9.26,5.79,0.4006,0,Y,0.00803,,,,M,Y,M,,0.01456,0.48241,D,,5.9,,6.08,10.54,peak splitting; only one detected,2,1,All,2M,Simbad,129.94063300000002,19.366989999999998,131241299404790556,129.940452420, 19.366716240,0.008,0.008,90,1107451904,132,56078.767870370,5,26,12.8764,0.0010,12.5028,0.0010,65592,12.5920,0.1031,12.4000,0.0465,32824,10.6780,0.0660,12.2188,0.0169,65592,12.4430,0.4445,11.9883,0.0353,65592,12.6706,0.1113,11.9393,0.0687,16892984
1.177618,29,KW208,211942823,1.18,10.51,9.26,5.79,0.4006,0,Y,0.00803,,,,M,Y,M,,0.01456,0.48241,D,,5.9,,6.08,10.54,peak splitting; only one detected,2,1,All,2M,Simbad,129.94063300000002,19.366989999999998,131241299411290640,129.940907600, 19.366790270,0.051,0.051,90,1350643712,161,55590.361192130,1,3,14.3283,0.0013,12.7587,0.0010,16777240,,,,,114720,15.1171,0.0022,,,24,16.1530,0.0075,,,16781336,,,,,0
1.563280,29,KW208,211942823,1.18,10.51,9.26,5.79,0.4006,0,Y,0.00803,,,,M,Y,M,,0.01456,0.48241,D,,5.9,,6.08,10.54,peak splitting; only one detected,2,1,All,2M,Simbad,129.94063300000002,19.366989999999998,131241299401730911,129.940209200, 19.367159450,0.016,0.016,90,276901888,33,57008.669189810,0,4,,,,,0,12.7765,0.0013,13.5650,0.0010,24,,,,,0,13.7537,,12.4625,0.0129,16777240,12.8986,0.0016,11.7801,0.0013,16777240
0.194636,30,KW371,211952381,1.25,9.76,8.91,3.06,0.2849,0,Y,0.0078,,,,M,Y,N,cand,0.00634,0.16768,K,,,,2.9,10.03,complex peaks,1,1,All,2M,Simbad,130.29175,19.508913,131411302919181391,130.291694690, 19.508927320,0.001,0.001,90,1343750144,160,55985.374976850,5,21,10.3363,0.0094,12.3588,0.0280,114744,,,,,114720,9.4701,0.1786,13.0363,0.0088,114744,9.5264,0.0690,12.1474,0.1336,114744,9.9402,0.0039,10.9897,0.0345,114744
1.225686,30,KW371,211952381,1.25,9.76,8.91,3.06,0.2849,0,Y,0.0078,,,,M,Y,N,cand,0.00634,0.16768,K,,,,2.9,10.03,complex peaks,1,1,All,2M,Simbad,130.29175,19.508913,131411302915820830,130.291554470, 19.508626730,0.017,0.017,90,268959744,32,55682.052650460,0,13,11.8398,0.0010,12.0063,0.0010,24,,,,,0,9.9327,0.1151,12.2949,0.1463,24,11.9449,0.0015,12.2720,0.0010,24,11.6760,0.1027,11.4900,0.0045,24
1.553358,30,KW371,211952381,1.25,9.76,8.91,3.06,0.2849,0,Y,0.0078,,,,M,Y,N,cand,0.00634,0.16768,K,,,,2.9,10.03,complex peaks,1,1,All,2M,Simbad,130.29175,19.508913,131411302915821671,130.291530890, 19.509291850,0.008,0.008,90,268959744,32,55728.013113430,0,7,,,,,0,12.0664,0.0025,,,4120,9.3700,0.0010,12.8625,0.0010,24,13.0166,0.0548,12.1927,0.3046,24,12.9888,0.1858,11.7828,0.0353,24
0.388077,31,KW164,211997380,1.05,11.13,9.65,8.12,0.7865,0,Y,0.00748,,,,N,Y,N,conf,0.00962,0.4141,K,,,,8.34,11.09,,1,1,All,2M,Simbad,129.812514,20.210788,132251298124343467,129.812482850, 20.210891760,0.116,0.077,0,1141170176,136,55817.268680560,6,69,11.2410,,,,32868,10.9390,,,,32868,10.8660,,,,32868,10.8690,,,,32868,10.8760,,,,114788
0.556200,32,KW495,211947631,1.49,9.74,8.46,4.74,0.5964,0,Y,0.00816,,,,N,Y,N,,0.01742,0.67219,2,,,,,9.84,,0,1,All,2M,Simbad,130.774748,19.437567,131321307745625580,130.774590080, 19.437525850,0.001,0.001,90,1409359872,168,51109.484895830,4,70,10.1680,,,,114788,9.8380,,,,114788,9.7170,,,,114788,9.6700,,,,114788,9.6630,,,,68
1.645064,32,KW495,211947631,1.49,9.74,8.46,4.74,0.5964,0,Y,0.00816,,,,N,Y,N,,0.01742,0.67219,2,,,,,9.84,,0,1,All,2M,Simbad,130.774748,19.437567,131321307751255180,130.775064350, 19.437220850,0.016,0.016,90,276901888,33,56587.625775460,0,3,14.3382,0.0016,12.8363,0.0010,16777240,,,,,0,11.7056,0.0010,11.9981,0.0010,16,14.2681,0.0013,12.0637,0.0010,16777240,,,,,0
0.571205,33,KW162,211926132,1.18,10.42,9.26,5.87,0.5172,0,Y,0.00826,,,,M,N,N,,0.01708,0.57441,K,,,,5.58,10.45,peak splitting; only one detected,1,1,All,2M,Simbad,129.800723,19.115613,130931298007979530,129.800819430, 19.115742900,0.059,0.059,90,268959744,32,56073.837986110,0,7,11.9297,0.1507,12.9558,0.0744,24,,,,,0,11.8534,0.1615,12.0221,0.1460,24,11.4763,0.0010,11.7770,0.0010,16,11.1204,0.0093,11.0544,0.0132,16
0.575474,33,KW162,211926132,1.18,10.42,9.26,5.87,0.5172,0,Y,0.00826,,,,M,N,N,,0.01708,0.57441,K,,,,5.58,10.45,peak splitting; only one detected,1,1,All,2M,Simbad,129.800723,19.115613,130931298007209181,129.800562730, 19.115561800,0.001,0.001,90,1141006336,136,51263.285810190,4,47,10.7600,,,,65636,10.4890,,,,16484,10.4060,,,,114788,10.3940,,,,65636,10.3990,,,,114788
1.317286,33,KW162,211926132,1.18,10.42,9.26,5.87,0.5172,0,Y,0.00826,,,,M,N,N,,0.01708,0.57441,K,,,,5.58,10.45,peak splitting; only one detected,1,1,All,2M,Simbad,129.800723,19.115613,130931298012319100,129.801096770, 19.115517240,0.012,0.012,90,268959744,32,56410.018495370,0,4,13.4318,0.0014,13.8246,0.0011,24,,,,,0,14.0987,0.0017,13.9068,0.0023,4112,13.0476,0.0010,12.3558,0.0011,16777240,,,,,0
1.911705,33,KW162,211926132,1.18,10.42,9.26,5.87,0.5172,0,Y,0.00826,,,,M,N,N,,0.01708,0.57441,K,,,,5.58,10.45,peak splitting; only one detected,1,1,All,2M,Simbad,129.800723,19.115613,130931298004848875,129.800583290, 19.115098640,0.018,0.018,90,268513280,32,55590.372905090,0,4,15.7470,0.0031,13.5089,0.0021,16777240,10.8288,0.0010,12.0525,0.0010,24,10.4094,0.0000,11.7238,0.0000,24,,,,,0,,,,,0
0.594437,34,KW227,211931736,1.47,9.16,8.48,,,2,,,,,,,,,,,,,,,,,9.52,,1,1,All,2M,Simbad,129.991944,19.201646,131041299918982483,129.991784820, 19.201577680,0.001,0.001,90,1140924416,136,51105.497094910,7,27,9.4650,,,,98404,9.3430,,,,65636,9.3610,,,,100,9.4250,,,,98404,9.4670,,,,114788
0.837613,34,KW227,211931736,1.47,9.16,8.48,,,2,,,,,,,,,,,,,,,,,9.52,,1,1,All,2M,Simbad,129.991944,19.201646,131041299921172756,129.992053410, 19.201854470,0.001,0.001,90,1075314688,128,56044.050983800,3,9,9.9602,0.1453,12.6691,0.0313,24,11.0170,0.0010,12.7241,0.0010,32824,11.4326,0.0010,11.8799,0.0011,102456,,,,,0,10.2608,0.0676,10.9250,0.0009,24
1.220315,34,KW227,211931736,1.47,9.16,8.48,,,2,,,,,,,,,,,,,,,,,9.52,,1,1,All,2M,Simbad,129.991944,19.201646,131041299916732193,129.991776830, 19.201346030,0.256,0.256,90,268513280,32,55306.270046300,0,26,10.1884,0.1260,12.1991,0.0736,24,9.8922,0.1128,11.9872,0.0248,24,11.7405,0.0064,11.8477,0.1901,4120,9.0035,0.0216,11.9817,0.0857,24,12.3309,0.0013,11.2433,0.0012,16781336
1.393271,34,KW227,211931736,1.47,9.16,8.48,,,2,,,,,,,,,,,,,,,,,9.52,,1,1,All,2M,Simbad,129.991944,19.201646,131041299920162041,129.992106070, 19.201290530,0.017,0.017,90,276901888,33,56219.346481480,0,5,,,,,0,,,,,0,,,,,0,13.0015,0.0486,11.5718,0.0985,16777240,13.0307,0.3069,,,16777240
1.694255,34,KW227,211931736,1.47,9.16,8.48,,,2,,,,,,,,,,,,,,,,,9.52,,1,1,All,2M,Simbad,129.991944,19.201646,131041299914572573,129.991454410, 19.201733860,0.015,0.015,90,268959744,32,55881.716446760,0,4,,,,,0,12.3863,0.0014,12.5066,0.0015,24,,,,,0,12.7101,0.1052,11.5970,0.1262,16777240,,,,,0
0.711502,35,KW542,212011152,1.02,11.48,9.93,9.16,0.5142,0,Y,0.00817,,,,N,Y,N,,0.01377,0.53445,K,,,,8.97,11.47,,0,1,All,2M,Simbad,129.533717,20.439526,132521295335367855,129.533510600, 20.439485310,0.094,0.083,90,1141170176,136,56171.101388890,3,69,12.1000,,,,65636,11.6230,,,,16484,11.4280,,,,16484,11.3360,,,,114788,11.3000,,,,114788
1.016356,35,KW542,212011152,1.02,11.48,9.93,9.16,0.5142,0,Y,0.00817,,,,N,Y,N,,0.01377,0.53445,K,,,,8.97,11.47,,0,1,All,2M,Simbad,129.533717,20.439526,132521295334458191,129.533461520, 20.439675650,0.088,0.088,90,268959744,32,55204.645034720,0,3,,,,,0,11.3697,0.0707,,,24,,,,,0,,,,,0,,,,,0
1.184273,35,KW542,212011152,1.02,11.48,9.93,9.16,0.5142,0,Y,0.00817,,,,N,Y,N,,0.01377,0.53445,K,,,,8.97,11.47,,0,1,All,2M,Simbad,129.533717,20.439526,132521295334857510,129.533544360, 20.439239560,0.015,0.015,90,302067712,36,56410.242291670,0,6,13.5177,0.0010,13.2361,0.0011,24,12.1870,0.0056,12.3832,0.1807,24,12.4136,0.0379,12.6068,0.0853,24,,,,,0,14.1495,0.0027,12.1733,0.0019,16777744
0.078558,36,JS446,212025163,1.42,9.53,8.59,1.06,0.1133,0,Y,0.00811,,,,Y,N,N,,9.0E-4,0.01379,2,,,,,9.64,complex peaks,1,1,All,2M,Simbad,130.416701,20.672195000000002,132801304169177050,130.416721510, 20.672205390,0.046,0.046,90,1409441792,168,51619.129502310,1,31,9.7670,,,,114724,9.6040,,,,4,9.5780,,,,4,9.5880,,,,4,9.5900,,,,4
0.366549,36,JS446,212025163,1.42,9.53,8.59,1.06,0.1133,0,Y,0.00811,,,,Y,N,N,,9.0E-4,0.01379,2,,,,,9.64,complex peaks,1,1,All,2M,Simbad,130.416701,20.672195000000002,132801304163166947,130.416596650, 20.672166100,0.001,0.001,90,1343750144,160,55979.052881940,4,19,9.8569,0.0010,12.5397,0.0010,24,9.6410,0.1310,12.9847,0.1752,114744,10.1815,0.0501,11.5628,0.0211,114744,10.0143,0.0010,11.6006,0.0010,114744,10.5678,0.1121,10.5181,0.0266,114744
0.683390,37,AD 2676,211978983,0.38,16.7,12.35,1.37,0.1387,0,Y,0.0072,,,,N,N,Y,,0.01854,0.73439,2,,,,,15.55,,0,2,All,2M,Simbad,130.0153,19.916532999999998,131901300151800362,130.015106760, 19.916477980,0.015,0.005,0,503636096,60,55961.425555560,5,70,18.2446,0.0064,18.3380,0.0108,115000,17.0496,0.0049,17.1198,0.0078,115000,15.5770,0.0056,15.6405,0.0096,115000,14.8705,0.0027,14.9169,0.0017,115000,14.5200,0.0030,14.5438,0.0019,115000
0.594618,38,KW564,211985566,0.55,15.29,11.72,17.68,0.8499,0,Y,0.00745,,,,N,N,N,,0.03911,1.87898,2,16.79,,,,14.99,,0,2,All,2M,Simbad,129.81054,20.022005,132021298104566898,129.810382690, 20.021931270,0.002,0.002,90,1443160192,172,55979.188217590,11,78,16.5238,0.0097,16.6099,0.0044,115000,15.3427,0.0095,15.4030,0.0072,115000,14.4282,0.0049,14.4728,0.0032,115000,13.9982,0.0038,14.0536,0.0031,115000,13.7772,0.0023,13.8206,0.0075,115000
